name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Oko, the Ringleader",otj,223,0.42,0.53,0.69,0.88,0.27,64.29,0.35,66.04
Fiery Cannonade,cmr,178,0.07,0.21,0.17,0.35,0.10,142.86,0.14,66.67
"Abdel Adrian, Gorion's Ward",clb,2,0.18,0.29,0.27,0.37,0.09,50.00,0.08,27.59
Pristine Angel,cns,78,0.58,7.99,0.36,5.56,-0.22,-37.93,-2.43,-30.41
Diseased Vermin,all,46,0.32,,0.20,,-0.12,-37.50,,
Eternal Witness,cmm,286,1.40,1.44,0.75,1.17,-0.65,-46.43,-0.27,-18.75
Nephalia Seakite,m14,65,0.07,,0.09,0.11,0.02,28.57,,
Urborg Phantom,inv,132,0.07,0.34,0.07,0.68,0.00,0.00,0.34,100.00
Transforming Flourish,tdc,79,0.23,,0.17,,-0.06,-26.09,,
Verdant Catacombs,slu,3,30.68,,21.85,,-8.83,-28.78,,
Krosan Tusker,gvl,11,0.14,,0.11,,-0.03,-21.43,,
Explore,otc,192,0.47,,0.20,,-0.27,-57.45,,
Terror Tide,lci,372,0.29,0.41,0.27,0.76,-0.02,-6.90,0.35,85.37
Gruul Guildgate,plst,RNA-249,0.17,,,,,,,
Vivien on the Hunt,snc,283,1.54,5.36,1.68,5.25,0.14,9.09,-0.11,-2.05
Sanctum Weaver,pmh2,171s,,7.61,,4.21,,,-3.40,-44.68
Staff of Zegon,me4,229,,,,,,,,
Golden Guardian // Gold-Forge Garrison,rix,179,1.28,2.39,1.04,2.98,-0.24,-18.75,0.59,24.69
Mountain,akr,312,,,,,,,,
Mishra's Factory,g05,4,,50.89,,23.36,,,-27.53,-54.10
Despark,moc,322,0.56,,0.29,,-0.27,-48.21,,
Benthic Explorers,all,24b,0.10,,0.16,,0.06,60.00,,
Disrupt Decorum,c17,25,1.80,,0.82,,-0.98,-54.44,,
"Grist, the Hunger Tide // Grist, the Hunger Tide",amh2,55,,,,,,,,
Glassdust Hulk,arb,7,0.12,0.54,0.09,0.26,-0.03,-25.00,-0.28,-51.85
Yixlid Jailer,prm,36068,,,,,,,,
"Katara, the Fearless",tla,305,9.02,15.86,7.23,12.23,-1.79,-19.84,-3.63,-22.89
Thawing Glaciers,vma,318,,,,,,,,
Memory Theft,eld,96,0.05,0.03,0.06,0.11,0.01,20.00,0.08,266.67
Alluring Suitor // Deadly Dancer,vow,141,0.07,0.19,0.10,0.17,0.03,42.86,-0.02,-10.53
"Kasmina, Enigma Sage",pstx,196p,1.84,5.96,6.99,2.86,5.15,279.89,-3.10,-52.01
Spirebluff Canal,potj,270p,3.32,3.55,3.02,4.22,-0.30,-9.04,0.67,18.87
"Hidetsugu, Devouring Chaos",neo,378,0.36,0.82,0.32,0.83,-0.04,-11.11,0.01,1.22
Transcendent Envoy,j22,257,0.19,,0.14,,-0.05,-26.32,,
Shimmer Dragon,mkc,117,0.14,,0.28,,0.14,100.00,,
Tovolar's Huntmaster // Tovolar's Packleader,mid,204,0.21,0.43,0.43,0.37,0.22,104.76,-0.06,-13.95
Conjurer's Ban,gpt,108,0.08,0.40,0.08,0.28,0.00,0.00,-0.12,-30.00
Vial Smasher the Fierce,pz2,49,,,,,,,,
Afterburner Expert,dft,464,,1.22,,0.66,,,-0.56,-45.90
Unnatural Hunger,mmq,169,0.60,11.39,0.48,8.11,-0.12,-20.00,-3.28,-28.80
Dragon's Hoard,scd,264,0.49,,0.98,,0.49,100.00,,
Orzhov Basilica,prm,102361,,,,,,,,
Purging Stormbrood // Absorb Essence,tdm,213,0.12,0.15,0.11,0.17,-0.01,-8.33,0.02,13.33
Helm of Chatzuk,30a,539,115.49,,,,,,,
"Oviya Pashiri, Sage Lifecrafter",pkld,165s,,1.65,,1.00,,,-0.65,-39.39
Crush of Tentacles,pogw,53s,,3.89,,3.10,,,-0.79,-20.31
Faerie Seer,h1r,8,,4.57,,5.86,,,1.29,28.23
Junún Efreet,4ed,143,0.15,,0.22,,0.07,46.67,,
Desecrated Tomb,pm19,230,,0.73,,0.55,,,-0.18,-24.66
Errant Ephemeron,tsp,60,0.09,0.20,0.04,0.44,-0.05,-55.56,0.24,120.00
Longhorn Sharpshooter,otj,132,0.10,0.08,0.06,0.14,-0.04,-40.00,0.06,75.00
"Goro-Goro, Disciple of Ryusei",pneo,145s,,2.47,,1.60,,,-0.87,-35.22
Fecundity,wc00,nl251,0.59,,0.30,,-0.29,-49.15,,
Dinrova Horror,gtc,155,0.14,0.79,0.07,0.86,-0.07,-50.00,0.07,8.86
Scavenging Ooze,dsc,196,0.13,,0.26,,0.13,100.00,,
"Gorex, the Tombshell",mic,20,0.18,,0.77,,0.59,327.78,,
Forest,xln,278,0.09,0.54,0.13,0.47,0.04,44.44,-0.07,-12.96
Harmless Offering,sld,868,,0.73,,0.53,,,-0.20,-27.40
Human Citizen,tspm,4,,,,,,,,
Stromkirk Bloodthief,dbl,123,0.17,0.84,0.16,0.42,-0.01,-5.88,-0.42,-50.00
Resplendent Marshal,khm,337,0.88,1.52,2.29,2.21,1.41,160.23,0.69,45.39
Naturalize,ps11,151,,,,,,,,
Soul Transfer,prm,97959,,,,,,,,
"Heidar, Rimewind Master",csp,36,0.45,15.38,0.29,6.16,-0.16,-35.56,-9.22,-59.95
Voyage's End,ths,73,0.05,0.39,0.08,0.33,0.03,60.00,-0.06,-15.38
Angel's Feather,m12,202,0.24,0.43,0.09,0.36,-0.15,-62.50,-0.07,-16.28
Vault 75: Middle School,pip,27,0.15,0.63,0.30,0.83,0.15,100.00,0.20,31.75
Pack Mastiff,m20,152,0.07,0.01,0.07,0.13,0.00,0.00,0.12,1200.00
Phylactery Lich,pm19,113s,,1.16,,0.88,,,-0.28,-24.14
Taurean Mauler,tdc,238,0.66,,0.98,,0.32,48.48,,
"Daretti, Rocketeer Engineer",dft,358,0.34,0.37,0.26,0.63,-0.08,-23.53,0.26,70.27
"Keiga, the Tide Star",mma,48,2.15,7.81,1.63,7.60,-0.52,-24.19,-0.21,-2.69
Prized Unicorn,m11,193,0.18,0.35,0.23,0.29,0.05,27.78,-0.06,-17.14
Critical Hit // Critical Hit,aafr,38,,,,,,,,
Snow-Covered Forest,sld,1477,28.61,,13.23,,-15.38,-53.76,,
Word of Command,30a,133,112.00,,,,,,,
Blade of the Oni,pneo,89s,,1.61,,2.13,,,0.52,32.30
Plains,xln,262,0.10,0.37,0.11,0.54,0.01,10.00,0.17,45.95
Mercurial Pretender,pm15,68,,0.36,,0.18,,,-0.18,-50.00
"Nissa, Resurgent Animist",mat,72,22.49,22.54,23.89,25.41,1.40,6.22,2.87,12.73
Shalai's Acolyte,dmu,33,0.08,0.15,0.07,0.15,-0.01,-12.50,0.00,0.00
Verdurous Gearhulk,mps,5,,37.54,,21.81,,,-15.73,-41.90
Snow Villiers,fin,33,0.05,0.20,0.07,0.14,0.02,40.00,-0.06,-30.00
"Jetmir, Nexus of Revels // Jetmir, Nexus of Revels",sld,1509,,22.97,,,,,,
Medicine Bag,exo,133,0.20,,0.24,,0.04,20.00,,
"Tiana, Angelic Mechanic",ydmu,28,,,,,,,,
Evolutionary Escalation,c16,22,1.06,,1.02,,-0.04,-3.77,,
Solemn Simulacrum,drc,138,0.23,,0.43,,0.20,86.96,,
Spike Feeder,brb,78,0.81,,0.99,,0.18,22.22,,
Blood Crypt,exp,8,,75.20,,57.02,,,-18.18,-24.18
Desert Warfare,m3c,116,0.10,,0.35,,0.25,250.00,,
Mountain,m20,273,0.71,0.79,0.09,0.09,-0.62,-87.32,-0.70,-88.61
Raise the Past,fdn,447,1.28,2.13,1.64,1.71,0.36,28.12,-0.42,-19.72
Shocking Grasp,hbg,132,,,,,,,,
Tifa Lockhart,fin,567,,102.20,,68.55,,,-33.65,-32.93
Magnigoth Treefolk,plst,PLS-82,0.30,,,,,,,
Desert of the Mindful,drc,150,0.07,,0.13,,0.06,85.71,,
Balance,plst,EMA-2,0.68,,,,,,,
Duskwalker,inv,104,0.13,0.73,0.08,0.80,-0.05,-38.46,0.07,9.59
Ooze,tala,8,0.39,,,,,,,
Murk Dwellers,itp,21,,,0.09,,,,,
Slagwoods Bridge,drc,171,0.24,,0.17,,-0.07,-29.17,,
Eye for an Eye,4bb,25,,,4.13,,,,,
Hidetsugu's Second Rite,ha1,12,,,,,,,,
Island,td2,46,,,,,,,,
Monkey Monkey Monkey,unh,104,0.24,,0.02,,-0.22,-91.67,,
Icy Prison,ice,74,0.39,,0.65,,0.26,66.67,,
Jace Beleren,pmei,2009-1,32.08,,22.42,,-9.66,-30.11,,
Cremate,gpt,45,0.14,1.00,0.11,0.47,-0.03,-21.43,-0.53,-53.00
"Sliv-Mizzet, Hivemind",cmb1,99,12.19,,3.19,,-9.00,-73.83,,
Breeding Pit,dvd,53,0.16,,0.21,,0.05,31.25,,
Silent Departure,inr,367,0.06,0.13,0.16,0.24,0.10,166.67,0.11,84.62
River of Tears,who,509,0.71,0.66,0.38,0.61,-0.33,-46.48,-0.05,-7.58
Dragon Tempest,tdc,94,0.99,,2.22,,1.23,124.24,,
Drowned Catacomb,m12,226,1.60,7.61,1.62,4.11,0.02,1.25,-3.50,-45.99
Giant Growth,4bb,248,4.99,,0.94,,-4.05,-81.16,,
Courier's Capsule,ala,37,0.14,0.50,0.08,0.13,-0.06,-42.86,-0.37,-74.00
Shadowmage Infiltrator,mm2,186,0.24,0.75,0.22,0.85,-0.02,-8.33,0.10,13.33
Karox Bladewing,tscd,17,,,,,,,,
Cruel Somnophage // Can't Wake Up,woe,222,0.51,0.49,0.55,0.81,0.04,7.84,0.32,65.31
Mad Auntie,lrw,123,0.87,3.35,0.53,2.90,-0.34,-39.08,-0.45,-13.43
Rakdos Carnarium,c16,315,0.46,,0.22,,-0.24,-52.17,,
Far Wanderings,c16,148,0.33,,0.36,,0.03,9.09,,
Bolt Bend,war,115,3.19,15.98,3.49,11.78,0.30,9.40,-4.20,-26.28
Elf,tecl,4,,,,,,,,
Thran Golem,9ed,313,0.26,,0.26,,0.00,0.00,,
Fact or Fiction,cmr,396,0.21,,0.11,,-0.10,-47.62,,
Laboratory Maniac,inr,359,1.17,2.33,1.04,1.44,-0.13,-11.11,-0.89,-38.20
Barter in Blood,avr,85,0.09,0.49,0.21,0.74,0.12,133.33,0.25,51.02
Time Machine,unh,128,0.81,,0.46,,-0.35,-43.21,,
Griffin Guide,dmr,8,0.08,0.10,0.05,0.15,-0.03,-37.50,0.05,50.00
"Ma Chao, Western Warrior",ptk,116,72.19,,19.21,,-52.98,-73.39,,
Belligerent Brontodon,xln,218,0.14,0.51,0.09,0.30,-0.05,-35.71,-0.21,-41.18
Angel,tsnc,2,,,,,,,,
Vug Lizard,usg,227,0.18,,0.14,,-0.04,-22.22,,
"Huatli, Radiant Champion",rix,159,2.68,4.13,3.16,6.25,0.48,17.91,2.12,51.33
"Hancock, Ghoulish Mayor",pip,45,0.32,1.46,0.25,0.70,-0.07,-21.88,-0.76,-52.05
Massacre Wurm,fdn,714,,1.72,,2.39,,,0.67,38.95
Dreamtail Heron,plst,IKO-47,0.08,,,,,,,
"Alistair, the Brigadier",who,992,,1.91,,0.67,,,-1.24,-64.92
"Treva, the Renewer",ppro,2009,,39.33,,22.10,,,-17.23,-43.81
Fog,6ed,230,0.24,,0.33,,0.09,37.50,,
Dimir Aqueduct,cm2,245,0.42,,0.23,,-0.19,-45.24,,
Reaper of Night // Harvest Fear,eld,289,0.12,0.20,0.16,0.18,0.04,33.33,-0.02,-10.00
Siege Mastodon,m12,34,0.04,,0.03,0.15,-0.01,-25.00,,
Temporal Trespass,acr,196,,,,,,,,
Elvish Reclaimer,m20,169,6.59,10.18,6.34,12.50,-0.25,-3.79,2.32,22.79
Sky Tether,rna,21,0.08,0.32,0.04,0.27,-0.04,-50.00,-0.05,-15.62
Swamp,gvl,60,0.28,,0.17,,-0.11,-39.29,,
Teleport,chr,26,0.29,,0.21,,-0.08,-27.59,,
Hermit Druid,inr,202,5.71,7.18,5.85,6.35,0.14,2.45,-0.83,-11.56
Deathless Knight,eld,208,0.09,0.44,0.16,0.20,0.07,77.78,-0.24,-54.55
Yuan-Ti Malison,prm,92660,,,,,,,,
Island,mbs,148,0.12,0.99,0.10,1.64,-0.02,-16.67,0.65,65.66
Knight of the Kitchen Sink,ust,12a,0.54,63.20,0.45,83.97,-0.09,-16.67,20.77,32.86
Beacon Bolt,grn,154,0.15,0.53,0.09,0.41,-0.06,-40.00,-0.12,-22.64
Rocky Tar Pit,vma,309,,,,,,,,
Corpse Harvester,hop,22,2.98,,2.05,,-0.93,-31.21,,
Big Score,snc,102,0.89,1.35,0.89,1.82,0.00,0.00,0.47,34.81
Canopy Spider,bbd,191,0.08,0.43,0.04,0.21,-0.04,-50.00,-0.22,-51.16
Silver Deputy,otj,248,0.05,0.05,0.07,0.07,0.02,40.00,0.02,40.00
Glimpse of Tomorrow,mh2,458,0.24,0.25,0.23,0.61,-0.01,-4.17,0.36,144.00
Prairie Stream,who,886,,1.19,,1.01,,,-0.18,-15.13
Rampaging Ferocidon,xln,154,0.46,3.89,1.34,4.29,0.88,191.30,0.40,10.28
Weftwalking,eoe,86,0.35,0.85,0.37,0.65,0.02,5.71,-0.20,-23.53
Gideon Blackblade,war,13,0.90,2.14,1.07,1.80,0.17,18.89,-0.34,-15.89
The Tarrasque,pafr,207p,6.38,9.84,4.11,3.92,-2.27,-35.58,-5.92,-60.16
Verduran Enchantress,30a,515,,,,,,,,
Titan's Presence,bfz,14,0.21,2.76,0.16,3.06,-0.05,-23.81,0.30,10.87
Orcish Artillery,6ed,196,0.13,,0.10,,-0.03,-23.08,,
Nature's Embrace,vow,211,0.07,0.13,0.05,0.14,-0.02,-28.57,0.01,7.69
Gaea's Avenger,atq,33,64.55,,45.39,,-19.16,-29.68,,
Cursed Land,5ed,152,0.31,,0.13,,-0.18,-58.06,,
"Ob Nixilis, the Hate-Twisted",sld,511,,3.40,,3.29,,,-0.11,-3.24
Drowned Catacomb,yeoe,33,,,,,,,,
Savage Punch,j22,723,0.10,,0.31,,0.21,210.00,,
Ezuri's Predation,clb,824,0.80,,0.80,,0.00,0.00,,
Ardent Soldier,inv,3,0.10,0.49,0.09,1.51,-0.01,-10.00,1.02,208.16
Rift Elemental,tsr,185,0.09,0.36,0.17,0.32,0.08,88.89,-0.04,-11.11
Goblin Engineer,prm,91279,,,,,,,,
Graveyard Dig,cmb1,92,0.30,,0.08,,-0.22,-73.33,,
Wilfred Mott,who,350,0.31,0.36,0.73,0.63,0.42,135.48,0.27,75.00
Parapet Thrasher,tdc,76,2.12,,2.28,,0.16,7.55,,
Apocalypse Demon,hou,58,0.26,0.84,0.25,0.86,-0.01,-3.85,0.02,2.38
Fireball,2ed,150,3.51,,2.93,,-0.58,-16.52,,
Ebony Owl Netsuke,sok,154,1.41,10.51,0.74,2.81,-0.67,-47.52,-7.70,-73.26
Spineless Thug,9ed,165,0.10,,0.03,,-0.07,-70.00,,
Kaijin of the Vanishing Touch,bok,39,0.38,1.27,0.14,1.12,-0.24,-63.16,-0.15,-11.81
Quartzwood Crasher,iko,341,4.15,9.91,3.64,8.67,-0.51,-12.29,-1.24,-12.51
Chief of the Foundry,j25,747,0.15,,0.15,,0.00,0.00,,
Glen Elendra,opc2,16,1.98,,0.91,,-1.07,-54.04,,
Midnight Oil,pkld,92s,,0.38,,0.56,,,0.18,47.37
Hedge Shredder,dsk,183,1.90,2.47,1.65,1.50,-0.25,-13.16,-0.97,-39.27
Master's Guidance,tle,206,0.61,0.65,1.09,1.10,0.48,78.69,0.45,69.23
Clarion Ultimatum,ala,163,0.38,0.65,0.30,0.69,-0.08,-21.05,0.04,6.15
Dragonlord's Servant,c17,135,0.38,,0.32,,-0.06,-15.79,,
Faithless Salvaging,plst,MH2-122,0.12,,,,,,,
Echoing Return,mh2,83,0.10,0.25,0.10,0.19,0.00,0.00,-0.06,-24.00
Agate-Blade Assassin,blb,82,0.09,0.10,0.08,0.04,-0.01,-11.11,-0.06,-60.00
Archon of the Wild Rose,pwoe,1p,0.25,,0.27,0.33,0.02,8.00,,
Defiant Strike,ktk,7,0.06,0.61,0.10,0.21,0.04,66.67,-0.40,-65.57
Rose Noble,sld,1580,7.38,8.03,9.30,9.99,1.92,26.02,1.96,24.41
Form a Posse,otj,204,0.08,0.21,0.14,0.11,0.06,75.00,-0.10,-47.62
Plains,por,198s,,,0.93,,,,,
Pieces of the Puzzle,sir,85,,,,,,,,
Journey to Nowhere,ddf,23,0.22,,0.32,,0.10,45.45,,
Tersa Lightshatter,ptdm,127s,,2.97,,1.39,,,-1.58,-53.20
Mary Jane Watson,pspm,134s,,1.70,,,,,,
Starwinder,peoe,79p,0.67,3.15,0.39,0.71,-0.28,-41.79,-2.44,-77.46
Wall of Wood,4ed,284,0.07,,0.05,,-0.02,-28.57,,
"Bonny Pall, Clearcutter",potj,196p,0.82,1.33,0.34,0.60,-0.48,-58.54,-0.73,-54.89
Ivory Cup,30a,248,1.08,,,,,,,
Scuttlemutt,m20,238,0.13,0.39,0.12,0.33,-0.01,-7.69,-0.06,-15.38
Urborg Justice,wth,84,3.07,,2.69,,-0.38,-12.38,,
Stormplain Detainment,tdm,28,0.03,0.05,0.06,0.08,0.03,100.00,0.03,60.00
Stormchaser Drake,dbl,349,0.28,2.82,0.23,2.65,-0.05,-17.86,-0.17,-6.03
Scatter the Seeds,scd,209,0.13,,0.17,,0.04,30.77,,
Island,pana,217,,,,,,,,
Relentless Pursuit,j22,718,0.03,,0.10,,0.07,233.33,,
Lich's Mirror,plst,ALA-210,,4.83,,0.90,,,-3.93,-81.37
"Ayula, Queen Among Bears",j21,543,,,,,,,,
Goblins,fjmp,17,,,,,,,,
Fortress Cyclops,gtc,164,0.03,0.37,0.02,0.30,-0.01,-33.33,-0.07,-18.92
Overgrowth,40k,219★,,1.64,,,,,,
Vampire Champion,plst,RIX-198,0.14,,0.14,,0.00,0.00,,
Boneclad Necromancer,j25,411,0.09,,0.10,,0.01,11.11,,
Lavabrink Venturer,prm,80889,,,,,,,,
"Kain, Traitorous Dragoon",fin,316,1.95,4.56,1.65,3.26,-0.30,-15.38,-1.30,-28.51
Into the Story: Horror Edition // Into the Story (cont'd),mmid,3,,,,,,,,
Sadistic Augermage,plst,DDM-52,0.04,,,,,,,
Havoc Jester,clu,138,0.16,,0.12,,-0.04,-25.00,,
Primordial Wurm,dom,177,0.11,0.37,0.05,0.21,-0.06,-54.55,-0.16,-43.24
Goldspan Dragon,m3c,212,9.62,,7.96,19.88,-1.66,-17.26,,
Sakura-Tribe Elder,m3c,243,0.28,,0.39,2.42,0.11,39.29,,
Foreboding Ruins,ncc,403,0.39,,0.32,,-0.07,-17.95,,
Legions to Ashes,fic,326,0.12,,0.18,,0.06,50.00,,
Icatian Lieutenant,fem,9,0.77,,0.72,,-0.05,-6.49,,
Thrummingbird,one,432,,2.63,,0.45,,,-2.18,-82.89
Concealing Curtains // Revealing Eye,dbl,368,1.43,2.95,0.27,1.12,-1.16,-81.12,-1.83,-62.03
Mountain,psal,K12,,,0.58,,,,,
Mulldrifter,td0,A28,,,,,,,,
Unpredictable Cyclone,iko,139,0.09,0.17,0.13,0.18,0.04,44.44,0.01,5.88
Skyseer's Chariot,dft,432,,0.51,,0.50,,,-0.01,-1.96
Dragon's Fire,j25,134,0.20,,0.22,,0.02,10.00,,
Spinal Graft,tmp,159,0.10,,0.04,,-0.06,-60.00,,
Underworld Cerberus,ths,208,0.26,1.03,0.27,1.46,0.01,3.85,0.43,41.75
Reliquary Tower,mb2,111,3.36,,2.10,,-1.26,-37.50,,
"Saryth, the Viper's Fang",mid,304,1.25,1.69,1.41,2.25,0.16,12.80,0.56,33.14
War's Toll,bbd,187,11.82,8.12,3.62,5.26,-8.20,-69.37,-2.86,-35.22
"Teferi, Time Raveler",prm,77967,,,,,,,,
Sea Gate Oracle,jmp,173,0.27,,0.22,,-0.05,-18.52,,
Evolving Wilds,fdn,262,0.07,0.23,0.08,0.13,0.01,14.29,-0.10,-43.48
Holy Armor,4ed,29,0.09,,0.12,,0.03,33.33,,
Assassin,totc,7,,,,,,,,
Ogre-Head Helm,neo,155,0.15,0.16,0.12,0.20,-0.03,-20.00,0.04,25.00
Wayward Guide-Beast,pznr,176s,,0.33,,0.40,,,0.07,21.21
Preacher of the Schism,lci,367,2.63,2.44,3.45,5.05,0.82,31.18,2.61,106.97
Segovian Angel,j21,125,,,,,,,,
Black Lotus,30a,228,,,,,,,,
Cessation,ulg,4,0.15,2.78,0.18,1.81,0.03,20.00,-0.97,-34.89
Pallid Mycoderm,plc,10,0.09,0.69,0.02,0.41,-0.07,-77.78,-0.28,-40.58
Forest,gk1,127,0.32,,0.26,,-0.06,-18.75,,
Turtle-Seals,tle,226,0.07,0.11,0.12,0.11,0.05,71.43,0.00,0.00
Soldier,tmkc,3,,,,,,,,
Breath of Life,plst,POR-10,0.16,,,,,,,
"Deadpool, Trading Card",sld,1753,15.02,,16.99,17.91,1.97,13.12,,
Suleiman's Legacy,vis,138,1.15,,0.82,,-0.33,-28.70,,
Moldgraf Millipede,inr,208,0.01,0.04,0.07,0.09,0.06,600.00,0.05,125.00
Ransom Note,mkc,46,0.10,,0.15,,0.05,50.00,,
Excavation Mole,iko,150,0.03,0.10,0.08,0.35,0.05,166.67,0.25,250.00
Ornery Tumblewagg,otj,342,0.42,0.58,0.56,0.85,0.14,33.33,0.27,46.55
Hungry Hungry Heifer,ugl,63,0.31,,0.46,,0.15,48.39,,
Sword of Light and Shadow,2xm,366,25.51,25.63,20.02,22.15,-5.49,-21.52,-3.48,-13.58
Kindred Discovery,plst,C17-11,8.89,,8.91,,0.02,0.22,,
Regal Imperiosaur,dft,389,0.81,0.65,0.50,0.74,-0.31,-38.27,0.09,13.85
"Jace, the Mind Sculptor",ema,57,17.34,20.19,14.54,19.75,-2.80,-16.15,-0.44,-2.18
The Spirit Oasis,tla,72,0.17,0.45,0.17,0.40,0.00,0.00,-0.05,-11.11
Reality Anchor,tpr,188,,,,,,,,
Weathered Wayfarer,2x2,578,,2.88,,1.14,,,-1.74,-60.42
Storm Crow,6ed,101,0.19,,0.03,,-0.16,-84.21,,
Myriad Landscape,c19,261,0.15,,0.19,,0.04,26.67,,
"Derevi, Empyrial Tactician",cma,176,,7.28,,4.02,,,-3.26,-44.78
"The Balrog, Durin's Bane",pltr,195s,,5.52,,,,,,
New Horizons,40k,218★,,0.33,,,,,,
Forest,pip,326,0.16,1.15,0.16,0.75,0.00,0.00,-0.40,-34.78
Custodi Squire,plst,CNS-18,0.07,,,,,,,
Tel-Jilad Archers,mrd,131,0.07,0.33,0.04,0.31,-0.03,-42.86,-0.02,-6.06
Mountain,isd,260,0.19,1.76,0.15,0.94,-0.04,-21.05,-0.82,-46.59
Floodwaters,akh,53,0.05,0.23,0.02,0.12,-0.03,-60.00,-0.11,-47.83
Wheel of Fortune,30a,179,301.62,,,,,,,
Battle Screech,dmr,2,0.12,0.18,0.13,0.32,0.01,8.33,0.14,77.78
Smokestack,mb2,232,0.69,13.73,1.22,7.82,0.53,76.81,-5.91,-43.04
Cemetery Recruitment,emn,83,0.05,0.85,0.08,0.23,0.03,60.00,-0.62,-72.94
Voice of the Blessed,pvow,44p,1.52,3.67,2.35,3.68,0.83,54.61,0.01,0.27
Lock and Load,otc,51,0.48,,0.67,,0.19,39.58,,
Whirling Dervish,pjas,2U07,,,,21.46,,,,
Vow of Wildness,gn3,111,0.19,,0.14,,-0.05,-26.32,,
Sagu Archer,ktk,146,0.04,,0.02,0.32,-0.02,-50.00,,
Lash of the Balrog,ltr,543,0.20,0.28,0.24,,0.04,20.00,,
The Lunar Whale,pfin,60s,,3.36,,2.26,,,-1.10,-32.74
"Ragavan, Nimble Pilferer",mul,151,,84.54,,67.08,,,-17.46,-20.65
Zealot il-Vec,tsp,47,0.13,1.83,0.15,0.33,0.02,15.38,-1.50,-81.97
Vat Emergence,one,112,0.18,0.23,0.11,0.20,-0.07,-38.89,-0.03,-13.04
Nightveil Sprite,rvr,52,0.05,0.15,0.13,0.16,0.08,160.00,0.01,6.67
Stonecoil Serpent,peld,235★,,0.95,,1.85,,,0.90,94.74
Reflect Damage,mir,277,2.74,,1.09,,-1.65,-60.22,,
Ghost Town,plst,TMP-318,3.03,,,,,,,
Fear of Sleep Paralysis,dsc,43,0.99,,0.88,,-0.11,-11.11,,
Foam Weapons Kiosk,unf,211d,0.23,0.33,,,,,,
Brain Freeze,vma,57,,,,,,,,
Sol'Kanar the Tainted,dmu,318,0.22,0.30,0.31,0.53,0.09,40.91,0.23,76.67
"Varis, Silverymoon Ranger",pafr,209p,0.52,0.80,0.46,0.67,-0.06,-11.54,-0.13,-16.25
Empty City Ruse,tle,3,1.91,3.49,2.21,2.85,0.30,15.71,-0.64,-18.34
Alabaster Dragon,wth,2,0.97,,0.47,,-0.50,-51.55,,
Caught in the Crossfire,otj,117,0.08,0.14,0.11,0.14,0.03,37.50,0.00,0.00
Light the Way,neo,24,0.07,0.18,0.09,0.15,0.02,28.57,-0.03,-16.67
Katilda and Lier,moc,446,0.31,0.54,,,,,,
Swamp,shm,291,0.49,12.74,0.40,1.90,-0.09,-18.37,-10.84,-85.09
Dimir Guildgate,mm3,234,0.14,0.24,0.06,0.28,-0.08,-57.14,0.04,16.67
Endangered Armodon,tpr,171,,,,,,,,
Sprouting Vines,scg,128,0.17,4.73,0.17,2.20,0.00,0.00,-2.53,-53.49
Ekundu Griffin,mir,13,0.11,,0.05,,-0.06,-54.55,,
Supply // Demand,psal,J16,,,0.25,,,,,
Faceless Haven,pkhm,255s,,1.39,,1.37,,,-0.02,-1.44
Deathbringer Regent,c21,141,0.27,,0.17,,-0.10,-37.04,,
Benalish Lancer,inv,7,0.08,0.46,0.11,0.79,0.03,37.50,0.33,71.74
Terramorphic Expanse,psal,L34,,,,,,,,
Inventory Management,pip,633,,22.58,,12.38,,,-10.20,-45.17
Serra Angel,7ed,42★,,,,,,,,
Pain Distributor,moc,33,7.63,,1.99,,-5.64,-73.92,,
Mountain,fdn,288,0.17,0.68,0.25,0.35,0.08,47.06,-0.33,-48.53
Odylic Wraith,wth,77,0.29,,0.34,,0.05,17.24,,
Apocalypse Hydra,bbd,217,0.90,1.31,0.39,0.96,-0.51,-56.67,-0.35,-26.72
Birthing Boughs,j21,736,,,,,,,,
Nightmare,9ed,150★,,2.99,,,,,,
Explosive Impact,rtr,94,0.10,0.30,0.04,0.23,-0.06,-60.00,-0.07,-23.33
Crawling Infestation,cmm,281,0.12,0.28,0.12,0.28,0.00,0.00,0.00,0.00
Diregraf Colossus,j21,316,,,,,,,,
Soul Burn,dkm,9,0.20,,0.08,,-0.12,-60.00,,
Zealot's Conviction,one,39,0.04,0.11,0.06,0.13,0.02,50.00,0.02,18.18
Mountain,bfz,266,0.20,1.06,0.17,0.79,-0.03,-15.00,-0.27,-25.47
Cut Your Losses,psnc,38s,,1.21,,0.91,,,-0.30,-24.79
Kessig Wolf Run,v13,20,,3.12,,1.03,,,-2.09,-66.99
Plains,ecl,269,,,,0.79,,,,
Fling,m12,134,0.11,0.50,0.20,0.36,0.09,81.82,-0.14,-28.00
Fabricate,40k,181,,5.75,,2.82,,,-2.93,-50.96
False Memories,tor,37,0.34,14.49,0.33,8.49,-0.01,-2.94,-6.00,-41.41
Breeding Pool,prm,72311,,,,,,,,
Foggy Swamp Visions,tla,102,0.19,0.41,0.29,0.65,0.10,52.63,0.24,58.54
Stensia Masquerade,sir,178,,,,,,,,
Delirium Skeins,dis,41,0.40,1.04,0.26,1.50,-0.14,-35.00,0.46,44.23
Scrapyard Salvo,nph,94,0.09,0.31,0.07,0.34,-0.02,-22.22,0.03,9.68
