name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Island,fin,573,,1.21,,1.52,,,0.31,25.62
Farewell,pneo,13p,5.97,6.28,5.25,7.81,-0.72,-12.06,1.53,24.36
Warteye Witch,j21,404,,,,,,,,
"Ardyn, the Usurper",fin,89,0.94,1.88,0.93,1.70,-0.01,-1.06,-0.18,-9.57
Hedge Whisperer,mkm,165,0.06,0.12,0.03,0.09,-0.03,-50.00,-0.03,-25.00
Resurrection,fbb,34,3.00,,0.78,,-2.22,-74.00,,
Restless Cottage,pwoe,258p,2.03,4.07,1.14,2.91,-0.89,-43.84,-1.16,-28.50
Pardic Collaborator,plst,TOR-106,0.15,,,,,,,
Death Wind,avr,93,0.13,0.51,0.09,0.32,-0.04,-30.77,-0.19,-37.25
Kibo's Bananamobile,unk,UA05d,,,,,,,,
"Merry, Esquire of Rohan",ltr,666,2.04,1.80,1.95,,-0.09,-4.41,,
Soratami Seer,chk,91,0.16,1.66,0.09,0.70,-0.07,-43.75,-0.96,-57.83
"Lutri, the Spellchaser",piko,227p,5.90,9.88,0.96,2.25,-4.94,-83.73,-7.63,-77.23
Elemental,t2x2,13,,,0.25,,,,,
"Giada, Font of Hope // Giada, Font of Hope",asnc,65,,,,,,,,
"Anhelo, the Painter",ncc,1,0.42,0.36,0.56,0.34,0.14,33.33,-0.02,-5.56
Sphinx of the Revelation // Sphinx of the Revelation,amh3,34,,,,,,,,
"Liliana, Untouched by Death",scd,84,1.42,,1.71,,0.29,20.42,,
Deadly Visit,grn,68,0.04,0.05,0.05,0.17,0.01,25.00,0.12,240.00
Wolf,tcma,16,0.33,,0.13,,-0.20,-60.61,,
Spirit Link,psal,C40,,,0.16,,,,,
Fiery Impulse,plst,ORI-145,0.13,,0.13,,0.00,0.00,,
Giant Spider,8ed,255,0.14,,0.04,,-0.10,-71.43,,
Fumigate,onc,69,0.78,,0.25,,-0.53,-67.95,,
Brave the Elements,p11,2,5.93,,4.17,,-1.76,-29.68,,
Force of Nature,p9ed,242★,,0.68,,0.32,,,-0.36,-52.94
Wall of Tears,sth,50,0.78,,0.62,,-0.16,-20.51,,
"Nahiri, Storm of Stone",prm,72291,,,,,,,,
Deserted Temple,eos,11,2.23,5.21,1.78,5.37,-0.45,-20.18,0.16,3.07
End-Raze Forerunners,prna,124s,,1.19,,1.22,,,0.03,2.52
Honden of Cleansing Fire,chk,14,8.29,21.27,1.26,5.49,-7.03,-84.80,-15.78,-74.19
Aang Tutorial,ftla,2,,,,,,,,
Undercity Upheaval,mat,125,,,,,,,,
Demonic Bargain,pvow,103p,0.55,1.11,0.21,0.41,-0.34,-61.82,-0.70,-63.06
Sickening Dreams,wc03,pk83sb,,,0.62,,,,,
"Animar, Soul of Elements",pz1,93,,,,,,,,
Blinding Light,s99,8,0.87,,0.99,,0.12,13.79,,
Dark Ritual,40k,196★,,10.31,,,,,,
Thriving Isle,j22,825,0.16,,0.10,,-0.06,-37.50,,
The Black Gate,ltc,80,7.19,,10.89,,3.70,51.46,,
Mountain,por,210s,,,1.51,,,,,
Cultivate,a25,165,0.66,2.05,0.47,0.73,-0.19,-28.79,-1.32,-64.39
Volcanic Dragon,cmr,207,0.19,0.28,0.05,0.24,-0.14,-73.68,-0.04,-14.29
Expropriate,plst,CN2-30,15.85,,10.85,,-5.00,-31.55,,
Solemn Simulacrum,who,1071,,2.18,,2.07,,,-0.11,-5.05
Siege Behemoth,cma,144,7.93,,3.13,,-4.80,-60.53,,
Worship,ltc,522,5.22,5.39,5.77,,0.55,10.54,,
Afterlife,mir,1,0.22,,0.22,,0.00,0.00,,
Phantom Nomad,psal,C7,,,0.08,,,,,
Squall,7ed,271,0.08,,0.06,,-0.02,-25.00,,
Beast Hunt,zen,158,0.04,0.35,0.10,0.25,0.06,150.00,-0.10,-28.57
Plains,dft,277,0.18,0.12,0.08,0.11,-0.10,-55.56,-0.01,-8.33
Sylvan Advocate,ddu,23,0.34,,0.19,,-0.15,-44.12,,
Mulch,tpr,181,,,,,,,,
Mourning,inv,111,0.13,1.84,0.14,1.17,0.01,7.69,-0.67,-36.41
Talisman of Hierarchy,40k,256★,,5.39,,,,,,
Seven Dwarves,eld,141,0.39,0.50,0.26,0.83,-0.13,-33.33,0.33,66.00
Consuming Aberration,clb,840,0.60,,0.29,,-0.31,-51.67,,
The Brute,ren,96,,,0.10,,,,,
Plains,j22,99,0.10,,0.12,,0.02,20.00,,
Goblin Sleigh Ride,hho,15,,23.95,,15.17,,,-8.78,-36.66
Island,pc2,138,0.25,,0.25,,0.00,0.00,,
Wall of Brambles,4bb,282,,,0.60,,,,,
Swamp,blb,273,0.44,1.44,0.51,1.12,0.07,15.91,-0.32,-22.22
Counterspell,wc01,ar67,3.07,,2.09,,-0.98,-31.92,,
Coldsteel Heart,cm2,181,0.95,,0.63,,-0.32,-33.68,,
Immolating Souleater,plst,NPH-139,0.15,,,,,,,
"Sigrid, God-Favored",khm,301,0.35,0.39,0.24,0.49,-0.11,-31.43,0.10,25.64
Serpentine Ambush,plst,VOW-77,,,,,,,,
Treasure,twho,60,,,,,,,,
Demolish,avr,132,0.07,0.24,0.04,0.17,-0.03,-42.86,-0.07,-29.17
Food,teld,17,,,0.17,0.97,,,,
Thriving Skyclaw,mh3,141,0.12,0.11,0.05,0.13,-0.07,-58.33,0.02,18.18
Sift,m19,72,0.08,0.11,0.03,0.17,-0.05,-62.50,0.06,54.55
Wildwood Geist,avr,204,0.03,0.19,0.02,0.20,-0.01,-33.33,0.01,5.26
Bad Moon,30a,390,11.43,,22.47,,11.04,96.59,,
Bonesplitter,mrd,146,0.18,2.50,0.10,1.18,-0.08,-44.44,-1.32,-52.80
Senate Griffin,rna,219,0.08,0.10,0.04,0.10,-0.04,-50.00,0.00,0.00
"Rakdos, Lord of Riots",rvr,379,0.69,0.58,0.85,1.43,0.16,23.19,0.85,146.55
"Reyav, Master Smith",cmr,610,,,,,,,,
Dragon Cultist,clb,503,,,,,,,,
Mizzix's Mastery,rvr,339z,,399.99,,,,,,
Gobbling Ooze,rtr,126,0.10,0.50,0.08,0.34,-0.02,-20.00,-0.16,-32.00
Blood Artist,jmp,206,3.18,,1.94,,-1.24,-38.99,,
Idol of Oblivion,brc,144,1.58,,1.11,,-0.47,-29.75,,
Red Ward,cei,34,2.80,,1.15,,-1.65,-58.93,,
Reliquary Tower,f13,2,,20.92,,4.68,,,-16.24,-77.63
Deadly Precision,tla,95,0.13,0.23,0.04,0.07,-0.09,-69.23,-0.16,-69.57
Treetop Bracers,9ed,276★,,0.50,,,,,,
Reckless Pangolin,gs1,26,0.09,,0.13,,0.04,44.44,,
Adaptive Omnitool,drc,32,2.20,,1.11,,-1.09,-49.55,,
"Palladia-Mors, the Ruiner",m19,219,0.50,5.32,0.56,3.82,0.06,12.00,-1.50,-28.20
Emissary of Soulfire,mh3,183,0.17,0.20,0.09,0.10,-0.08,-47.06,-0.10,-50.00
Inescapable Blaze,grn,107,0.13,0.42,0.11,0.27,-0.02,-15.38,-0.15,-35.71
Zodiac Dragon,ptk,131,500.00,,258.22,,-241.78,-48.36,,
Geistlight Snare,dbl,327,0.31,0.84,0.11,0.94,-0.20,-64.52,0.10,11.90
Lokhust Heavy Destroyer,40k,38,0.44,,0.26,,-0.18,-40.91,,
Celestial Enforcer,m21,11,0.03,0.07,0.09,0.15,0.06,200.00,0.08,114.29
Rune-Sealed Wall,fdn,745,,,,,,,,
Rot-Tide Gargantua,dbl,396,0.15,0.49,0.13,0.34,-0.02,-13.33,-0.15,-30.61
Gruul Turf,clu,238,0.33,,0.17,,-0.16,-48.48,,
Memnite,dci,61,11.41,,5.05,,-6.36,-55.74,,
Loxodon Hierarch Avatar,pmoa,54,,,,,,,,
Thoughtcast,moc,242,4.30,,1.42,,-2.88,-66.98,,
Brutalizer Exarch,pca,61,0.33,,0.32,,-0.01,-3.03,,
Entomb,mp2,23,,97.74,,61.42,,,-36.32,-37.16
Nettlecyst,j21,752,,,,,,,,
Sun Droplet,c21,268,0.37,,0.23,,-0.14,-37.84,,
Return to Nature,dbl,195,0.44,7.53,0.31,2.48,-0.13,-29.55,-5.05,-67.07
"Valki, God of Lies // Valki, God of Lies",akhm,28,,,,,,,,
Obsessive Pursuit,ptla,112s,,7.99,,1.60,,,-6.39,-79.97
Elusive Tormentor // Insidious Mist,prm,60472,,,,,,,,
"Hinata, Dawn-Crowned",neo,487,0.49,1.40,0.75,1.14,0.26,53.06,-0.26,-18.57
Radiant Grove,tdc,385,0.21,,0.20,,-0.01,-4.76,,
Snarespinner,m21,207,0.07,0.09,0.05,0.27,-0.02,-28.57,0.18,200.00
"Kaima, the Fractured Calm",nec,3,0.22,0.29,0.17,0.30,-0.05,-22.73,0.01,3.45
Stonehoof Chieftain,c16,25,2.48,,2.67,,0.19,7.66,,
Green Mana Battery,leg,279,2.56,,2.49,,-0.07,-2.73,,
"MJ, Rising Star",spe,3,0.69,0.34,0.34,0.37,-0.35,-50.72,0.03,8.82
"Vhal, Candlekeep Researcher",clb,102,0.08,0.19,0.07,0.18,-0.01,-12.50,-0.01,-5.26
Setessan Skirmisher,thb,200,0.04,0.12,0.05,0.15,0.01,25.00,0.03,25.00
"Splinter, Radical Rat",tmt,251,2.37,2.74,1.38,1.99,-0.99,-41.77,-0.75,-27.37
Thorned Moloch,akr,177,,,,,,,,
Clairvoyance,ice,63,0.20,,0.16,,-0.04,-20.00,,
Azorius Signet,arc,103,0.40,,0.61,,0.21,52.50,,
By Invitation Only,vow,5,0.34,0.31,0.36,0.66,0.02,5.88,0.35,112.90
Zombie,tmbs,2,0.70,,0.37,,-0.33,-47.14,,
Foulmire Knight // Profane Insight,moc,249,0.27,,0.17,,-0.10,-37.04,,
Forked Lightning,me3,100,,,,,,,,
"Liliana, Dreadhorde General",pwcs,2020-3,,149.99,,349.95,,,199.96,133.32
Oona's Blackguard,znc,51,0.52,,0.48,,-0.04,-7.69,,
Soldevi Excavations,me2,236,,,,,,,,
"Rassilon, the War President",who,755,,0.70,,0.32,,,-0.38,-54.29
Sunder from Within,sok,117,0.21,0.52,0.08,0.59,-0.13,-61.90,0.07,13.46
Coral Merfolk,anb,26,,,,,,,,
Runed Halo,prm,81934,,,,,,,,
Desperate Farmer // Depraved Harvester,vow,104,0.14,0.15,0.09,0.07,-0.05,-35.71,-0.08,-53.33
Shed Weakness,uma,181,0.06,0.14,0.09,0.09,0.03,50.00,-0.05,-35.71
Suburban Sanctuary,spm,185,0.16,0.16,0.02,0.07,-0.14,-87.50,-0.09,-56.25
Earth Elemental,s99,95,0.30,,0.50,,0.20,66.67,,
Urborg Skeleton,inv,134★,,,,88.92,,,,
Bring to Light,2x2,579,,0.40,,0.44,,,0.04,10.00
Battlefield Thaumaturge,jou,31,0.25,0.65,0.43,1.22,0.18,72.00,0.57,87.69
Scytheclaw Raptor,lci,323,0.26,0.38,0.22,0.10,-0.04,-15.38,-0.28,-73.68
Stonewood Invoker,evg,11,,,0.08,,,,,
Diregraf Ghoul,fdn,171,0.08,0.10,0.10,0.14,0.02,25.00,0.04,40.00
The Eighth Doctor,who,410,0.36,0.45,0.37,0.68,0.01,2.78,0.23,51.11
Subtle Strike,plst,KLD-100,0.15,,0.06,,-0.09,-60.00,,
Golgari Guildmage,cmd,201,0.26,,0.07,,-0.19,-73.08,,
Vine Trellis,gvl,4,1.15,,1.07,,-0.08,-6.96,,
Island,blb,371,0.15,0.16,0.17,0.49,0.02,13.33,0.33,206.25
Temple of Malady,blc,341,0.29,,0.23,,-0.06,-20.69,,
Preyseizer Dragon,pca,50,0.28,,0.36,,0.08,28.57,,
Chart a Course,sld,2150,2.39,,2.05,,-0.34,-14.23,,
Journey to Nowhere,cmd,17,0.47,,0.67,,0.20,42.55,,
High Tide,fem,18a,0.88,,1.15,,0.27,30.68,,
See Red,rix,112,0.08,0.24,0.12,0.17,0.04,50.00,-0.07,-29.17
Lightning Axe,plst,TSP-168,0.24,,0.15,,-0.09,-37.50,,
Magnifying Glass,sir,254,,,,,,,,
Unquenchable Fury,nec,63,0.44,,0.32,,-0.12,-27.27,,
"Vorinclex, Voice of Hunger",ha5,17,,,,,,,,
"A-Saheeli, Filigree Master",bro,A-219,,,,,,,,
Dissipate,mid,49,0.19,0.28,0.12,0.17,-0.07,-36.84,-0.11,-39.29
Aetherize,blc,161,0.34,,0.48,,0.14,41.18,,
Mammoth Bellow,tdm,205,0.11,0.06,0.09,0.06,-0.02,-18.18,0.00,0.00
Prophetic Titan,mh2,209,0.12,0.23,0.07,0.21,-0.05,-41.67,-0.02,-8.70
Cleansing Screech,plst,GS1-37,0.06,,0.10,,0.04,66.67,,
Centaur Vinecrasher,cma,95,0.32,,0.17,,-0.15,-46.88,,
Northern Paladin,4bb,37,7.99,,3.75,,-4.24,-53.07,,
"Krenko, Baron of Tin Street // Krenko, Baron of Tin Street",amkm,40,,,,,,,,
Balefire Dragon,uma,124,16.19,18.20,12.34,10.08,-3.85,-23.78,-8.12,-44.62
Thalakos Drifters,exo,47,0.53,,0.42,,-0.11,-20.75,,
"Breya, Etherium Shaper",mh3,372,1.72,5.71,0.94,4.06,-0.78,-45.35,-1.65,-28.90
Hostage Taker,mb2,137,0.63,,0.80,,0.17,26.98,,
Colossification,prm,80879,,,,,,,,
"Inspirit, Flagship Vessel",eoc,2,1.18,0.50,0.81,0.43,-0.37,-31.36,-0.07,-14.00
Swamp,rtr,262,0.09,0.56,0.09,0.45,0.00,0.00,-0.11,-19.64
Titanic Growth,woe,191,0.26,0.10,0.05,0.15,-0.21,-80.77,0.05,50.00
Corrupt Court Official,tla,92,0.11,0.15,0.02,0.09,-0.09,-81.82,-0.06,-40.00
"Thalia, Heretic Cathar",pemn,46,,2.42,,1.12,,,-1.30,-53.72
Waterlogged Grove,who,331,0.58,2.40,0.55,1.81,-0.03,-5.17,-0.59,-24.58
Autumn Willow,ptc,pp83,1.64,,0.96,,-0.68,-41.46,,
Swamp,ice,373,0.99,,1.00,,0.01,1.01,,
"Chainer, Dementia Master",dmr,424,0.36,0.57,0.40,0.60,0.04,11.11,0.03,5.26
Runner's Bane,dgm,17,0.04,0.19,0.02,0.14,-0.02,-50.00,-0.05,-26.32
Jace Beleren // Jace Beleren,sld,746,,303.44,,396.97,,,93.53,30.82
"Rebbec, Architect of Ascension",cmr,42,0.25,0.27,0.27,0.40,0.02,8.00,0.13,48.15
Nessian Courser,ths,165,0.07,0.13,0.05,0.10,-0.02,-28.57,-0.03,-23.08
Careful Study,plst,ODY-70,4.82,,3.61,,-1.21,-25.10,,
Glint-Horn Buccaneer,pm20,141s,,16.02,,3.95,,,-12.07,-75.34
Command Tower,cmd,269,0.73,,0.55,,-0.18,-24.66,,
Maestros Ascendancy,snc,198,0.26,0.18,0.21,0.16,-0.05,-19.23,-0.02,-11.11
Roaming Ghostlight,clu,96,0.17,,0.14,,-0.03,-17.65,,
Auramancer,td0,A1,,,,,,,,
"Tetsuko Umezawa, Fugitive",mul,12,0.24,0.37,0.14,0.17,-0.10,-41.67,-0.20,-54.05
Memnite,som,174,2.85,12.58,1.94,8.80,-0.91,-31.93,-3.78,-30.05
Wind Dancer,tpr,80,,,,,,,,
Fury,spg,47,5.28,8.53,6.64,12.38,1.36,25.76,3.85,45.13
Impetuous Lootmonger,yotj,12,,,,,,,,
Curse of Silence,dbl,15,0.48,2.85,0.49,1.90,0.01,2.08,-0.95,-33.33
"Zahid, Djinn of the Lamp",gnt,26,0.16,,0.22,,0.06,37.50,,
Scrappy Bruiser,mom,382,0.12,0.28,0.13,0.15,0.01,8.33,-0.13,-46.43
Flusterstorm,mh1,255,8.99,,2.54,,-6.45,-71.75,,
Urza's Power Plant,prm,69264,,,,,,,,
Take Flight,bro,65,0.06,0.09,0.05,0.26,-0.01,-16.67,0.17,188.89
Treasure,tltr,12,,,0.13,,,,,
Painful Truths,bfz,120,0.39,1.24,0.43,1.11,0.04,10.26,-0.13,-10.48
"Marvin, Murderous Mimic",pdsk,253s,,4.97,,2.21,,,-2.76,-55.53
Torment of Hailfire,phou,77p,47.60,75.00,20.11,22.91,-27.49,-57.75,-52.09,-69.45
Swamp,unf,237,1.02,1.45,0.76,1.40,-0.26,-25.49,-0.05,-3.45
Distant Melody,voc,103,0.79,,0.58,,-0.21,-26.58,,
Sonic Shrieker,tdm,318,0.22,0.24,0.17,0.26,-0.05,-22.73,0.02,8.33
Faeburrow Elder,peld,190s,,5.81,,4.31,,,-1.50,-25.82
Bloom Tender,ecl,324,13.54,17.65,12.55,16.22,-0.99,-7.31,-1.43,-8.10
Mirelurk Queen,pip,561,,1.95,,1.34,,,-0.61,-31.28
Stone Rain,chk,191,0.20,4.33,0.17,1.26,-0.03,-15.00,-3.07,-70.90
Frontline Sage,con,28,0.09,0.22,0.14,0.22,0.05,55.56,0.00,0.00
Ronin Warclub,bok,158,0.31,3.21,0.19,1.30,-0.12,-38.71,-1.91,-59.50
Mountain,sld,1367,6.84,5.26,4.10,3.67,-2.74,-40.06,-1.59,-30.23
Bloodcrazed Paladin,pxln,93s,,1.72,,1.14,,,-0.58,-33.72
"Rukarumel, Biologist",cmm,776,4.33,11.82,2.46,6.54,-1.87,-43.19,-5.28,-44.67
Weakstone,atq,78,5.89,,2.97,,-2.92,-49.58,,
"Red XIII, Proud Warrior",fic,181,1.70,6.23,1.64,7.60,-0.06,-3.53,1.37,21.99
Mountain,ddp,74,0.17,,0.07,,-0.10,-58.82,,
Thirst for Knowledge,2xm,71,0.12,0.17,0.13,0.24,0.01,8.33,0.07,41.18
Ancestral Recall,leb,48,,,10147.53,,,,,
Elvish Archers,30a,187,13.99,,,,,,,
Mystic Monastery,dmc,221,0.22,,0.24,,0.02,9.09,,
Judge Unworthy,fut,9,0.09,0.31,0.05,0.45,-0.04,-44.44,0.14,45.16
The Alright Henge,unk,UG15,,,,,,,,
Egg,sld,1398★,,14.84,,,,,,
Word of Blasting,ice,224,0.16,,0.15,,-0.01,-6.25,,
Environmental Sciences,stx,1,0.26,0.33,0.10,0.29,-0.16,-61.54,-0.04,-12.12
Arcbound Slith,hop,106,0.53,,0.39,,-0.14,-26.42,,
Spirit,p04,6,18.20,,6.96,,-11.24,-61.76,,
Forge Devil,sis,41,,,,,,,,
Knight-Errant of Eos,pmom,26s,,0.58,,,,,,
"Maja, Bretagard Protector",prm,88382,,,,,,,,
"Gwenom, Remorseless",spm,56,4.20,5.11,3.95,6.49,-0.25,-5.95,1.38,27.01
Anticipate,iko,40,0.08,0.26,0.04,0.15,-0.04,-50.00,-0.11,-42.31
Scarwood Bandits,drk,85,4.87,,4.01,,-0.86,-17.66,,
Revive the Shire,ltr,185,0.26,0.38,0.07,0.17,-0.19,-73.08,-0.21,-55.26
Kraul Stinger,war,165,0.06,0.18,0.07,0.22,0.01,16.67,0.04,22.22
Eager Cadet,7ed,14,0.07,,0.05,,-0.02,-28.57,,
Dread Shade,dom,88,0.17,0.45,0.19,0.44,0.02,11.76,-0.01,-2.22
Plains,mid,380,0.11,0.21,0.10,0.09,-0.01,-9.09,-0.12,-57.14
Ash Barrens,mkc,248,0.26,,0.09,,-0.17,-65.38,,
Dwarven Ruins,ptc,mj94,0.76,,0.44,,-0.32,-42.11,,
Worn Powerstone,pz1,133,,,,,,,,
Mountain,som,244,0.15,0.93,0.12,1.26,-0.03,-20.00,0.33,35.48
Highland Lake,c19,251,0.14,,0.15,,0.01,7.14,,
Plague Rats,cei,122,0.15,,1.82,,1.67,1113.33,,
Fight or Flight,inv,16,2.07,12.25,0.75,10.49,-1.32,-63.77,-1.76,-14.37
Deadly Insect,mmq,238,0.10,1.29,0.11,0.93,0.01,10.00,-0.36,-27.91
Pirate // Treasure,f17,12,,0.75,,0.40,,,-0.35,-46.67
Fretwork Colony,kld,83,0.09,0.36,0.06,0.22,-0.03,-33.33,-0.14,-38.89
Captain Eberhart,ymid,3,,,,,,,,
Frontier Mastodon,frf,130,0.04,0.25,0.06,0.29,0.02,50.00,0.04,16.00
Filigree Angel,c13,189,0.24,,0.17,,-0.07,-29.17,,
"Ghen, Arcanum Weaver",prm,86340,,,,,,,,
Stronghold Discipline,cns,126,0.13,0.35,0.07,0.27,-0.06,-46.15,-0.08,-22.86
Guttersnipe,prm,69248,,,,,,,,
Drogskol Cavalry,soi,15,0.32,0.44,0.27,0.44,-0.05,-15.62,0.00,0.00
Swamp,phuk,57,,,,,,,,
"Meet and Greet ""Sisay""",unf,172,0.10,0.24,0.19,0.13,0.09,90.00,-0.11,-45.83
Everdawn Champion,gnt,11,0.28,,0.10,,-0.18,-64.29,,
Ajani Goldmane,m10,1,7.44,18.56,2.73,6.05,-4.71,-63.31,-12.51,-67.40
Elephant,tnec,8,,,,,,,,
Forest,som,247,0.20,1.40,0.17,1.33,-0.03,-15.00,-0.07,-5.00
Trokin High Guard,plst,P02-26,0.05,,0.11,,0.06,120.00,,
Veteran Warleader,bfz,221,0.19,0.56,0.15,0.53,-0.04,-21.05,-0.03,-5.36
Swamp,ddh,77,0.14,,0.10,,-0.04,-28.57,,
Sol Ring,cmm,410,1.64,5.26,0.90,2.48,-0.74,-45.12,-2.78,-52.85
Plains,palp,14,26.32,,18.12,,-8.20,-31.16,,
Flight,8ed,80★,,0.35,,,,,,
Winged Boots,afc,289,13.48,,10.42,,-3.06,-22.70,,
Unbreakable Formation,rna,29,0.78,2.47,0.64,1.72,-0.14,-17.95,-0.75,-30.36
Orcish Oriflamme,itp,37,,,0.03,,,,,
Don't Try This at Home,unf,391,,0.23,,0.28,,,0.05,21.74
Champion of the Clachan,ecl,9,0.25,0.30,0.14,0.34,-0.11,-44.00,0.04,13.33
Reverse Damage,leb,36,114.00,,108.39,,-5.61,-4.92,,
Helium Squirter,rvr,45,0.04,0.38,0.10,0.11,0.06,150.00,-0.27,-71.05
Lotus Blossom,usg,300,2.39,,2.07,,-0.32,-13.39,,
Wasp of the Bitter End,hou,206,0.24,,0.33,,0.09,37.50,,
Swiftfoot Boots,pip,242,2.15,6.00,2.32,3.54,0.17,7.91,-2.46,-41.00
"Esika, God of the Tree // The Prismatic Bridge",sld,1155,,43.49,,27.32,,,-16.17,-37.18
Marshland Hordemaster,yblb,27,,,,,,,,
Carrion Beetles,usg,122,0.21,,0.13,,-0.08,-38.10,,
Feral Hydra,j22,658,0.27,,0.32,,0.05,18.52,,
Artist's Talent,pblb,124p,12.08,13.89,8.86,13.44,-3.22,-26.66,-0.45,-3.24
Island,sld,1946,8.77,,9.05,16.96,0.28,3.19,,
Megantic Sliver,prm,49830,,,,,,,,
Spurred Wolverine,ons,237,0.06,0.47,0.05,0.39,-0.01,-16.67,-0.08,-17.02
Polluted Bonds,wot,75,9.15,16.94,2.41,10.38,-6.74,-73.66,-6.56,-38.72
Wayfarer's Bauble,plst,5DN-165,0.32,,0.34,,0.02,6.25,,
Murasa,opca,53,3.80,,2.35,,-1.45,-38.16,,
Catacomb Dragon,mir,112,3.65,,2.34,,-1.31,-35.89,,
Impact Tremors,moc,285,5.46,,2.61,,-2.85,-52.20,,
Poppet Stitcher // Poppet Factory,mid,339,3.63,3.43,4.25,4.87,0.62,17.08,1.44,41.98
"Elspeth, Sun's Champion",mkc,62,1.66,,0.97,,-0.69,-41.57,,
Master Trinketeer,pkld,21s,,1.19,,0.42,,,-0.77,-64.71
Forgotten Creation,mic,100,0.40,,0.19,,-0.21,-52.50,,
Coiling Oracle,cmr,688,0.36,0.54,0.47,1.51,0.11,30.56,0.97,179.63
Yargle and Multani,mom,317,1.13,1.42,0.90,1.37,-0.23,-20.35,-0.05,-3.52
Orcish Cannonade,ddn,28,0.10,,0.02,,-0.08,-80.00,,
Swamp,bfz,263,0.28,1.32,0.17,0.68,-0.11,-39.29,-0.64,-48.48
Tiger-Tribe Hunter,afr,163,0.09,0.06,0.07,0.15,-0.02,-22.22,0.09,150.00
Desynchronize,bro,46,0.05,0.06,0.04,0.09,-0.01,-20.00,0.03,50.00
Foxfire Oak,shm,115,0.14,0.33,0.04,0.25,-0.10,-71.43,-0.08,-24.24
Drizzt Do'Urden,afr,220,0.34,0.56,0.48,0.35,0.14,41.18,-0.21,-37.50
Double-Faced Substitute Card,sstx,4,,,,,,,,
Spawning Kraken,prm,90042,,,,,,,,
Elvish Impersonation Contest,punk,PLA027,,,,,,,,
Otherworld Atlas,avr,219,1.34,6.12,1.23,2.77,-0.11,-8.21,-3.35,-54.74
Phyrexian Myr,tmul,1,,,,,,,,
Kami of the Honored Dead,bok,12,0.14,0.83,0.08,0.73,-0.06,-42.86,-0.10,-12.05
Glistener Elf,prm,43067,,,,,,,,
Carnassid,tpr,167,,,,,,,,
Llanowar Reborn,plst,ARC-129,0.26,,0.22,,-0.04,-15.38,,
Sword of War and Peace,2xm,300,10.62,13.51,5.45,6.54,-5.17,-48.68,-6.97,-51.59
Haystack,acr,5,0.38,0.35,0.24,0.23,-0.14,-36.84,-0.12,-34.29
Flowstone Giant,tmp,174,0.19,,0.05,,-0.14,-73.68,,
Analyze the Pollen,mkm,308,0.38,1.19,,1.24,,,0.05,4.20
Forest,mh2,489,0.09,0.14,0.14,0.12,0.05,55.56,-0.02,-14.29
Satyr Wayfinder,ea2,17,,,,,,,,
The Herald of Numot,unk,RZ03,,,,,,,,
Butcher's Cleaver,inr,440,0.13,0.37,0.19,0.38,0.06,46.15,0.01,2.70
"Talion, the Kindly Lord // Talion, the Kindly Lord",awoe,60,,,,,,,,
Thicket Basilisk,4bb,274,,,0.77,,,,,
"Narfi, Betrayer King",khm,329,0.28,0.26,0.12,0.15,-0.16,-57.14,-0.11,-42.31
Evolving Wilds,znc,129,0.16,,0.14,,-0.02,-12.50,,
Champion of Lambholt,moc,293,5.65,,3.64,,-2.01,-35.58,,
Snort,fic,58,0.32,,0.34,,0.02,6.25,,
Arcane Signet,voc,159,0.67,,0.42,,-0.25,-37.31,,
Aetherspouts,m15,44,0.71,7.21,0.62,3.30,-0.09,-12.68,-3.91,-54.23
Requisition Raid,soa,75,0.48,,0.48,,0.00,0.00,,
Drag to the Roots,dsk,213,0.20,0.26,0.14,0.17,-0.06,-30.00,-0.09,-34.62
"Firja, Judge of Valor",mul,40,0.15,0.20,0.07,0.25,-0.08,-53.33,0.05,25.00
Dragon Mage,j22,77,0.42,,0.41,,-0.01,-2.38,,
Genesis Hydra,pm15,176★,,0.34,,1.43,,,1.09,320.59
Blade of the Oni,neo,377,2.27,4.55,1.95,3.46,-0.32,-14.10,-1.09,-23.96
A-Gnarlid Colony,znr,A-185,,,,,,,,
"Klauth, Unrivaled Ancient",sld,2499,18.65,29.61,,35.00,,,5.39,18.20
Gaea's Will // Gaea's Will,amh2,38s,,,,,,,,
Feral Hydra,ala,131,0.34,1.10,0.27,1.71,-0.07,-20.59,0.61,55.45
Rats,fj22,25,,,,,,,,
Anointer Priest,plst,AKH-3,0.36,,0.28,,-0.08,-22.22,,
Quicksilver Dagger,plst,APC-118,0.16,,,,,,,
Leonin Arbiter,2x2,418,,,,,,,,
Orator of Ojutai,c17,67,0.22,,0.20,,-0.02,-9.09,,
Temple of Abandon,who,1114,,0.50,,0.41,,,-0.09,-18.00
Brainstorm,sld,723,2.43,2.39,2.42,2.77,-0.01,-0.41,0.38,15.90
Heartless Hidetsugu,cns,144,2.54,2.87,0.67,2.38,-1.87,-73.62,-0.49,-17.07
Gustcloak Harrier,ddo,10,0.10,,0.05,,-0.05,-50.00,,
Thought Harvester,ogw,48,0.20,0.38,0.06,0.16,-0.14,-70.00,-0.22,-57.89
Lay Waste,usg,201,0.20,,0.14,,-0.06,-30.00,,
Stronghold Discipline,nem,73,0.11,0.47,0.04,1.04,-0.07,-63.64,0.57,121.28
