name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Jhoira of the Ghitu,fut,157,0.93,25.79,0.37,10.39,-0.56,-60.22,-15.40,-59.71
Phantom Nomad,vma,38,,,,,,,,
"Kolvori, God of Kinship // The Ringhart Crest",pkhm,181s,,1.83,,0.45,,,-1.38,-75.41
Beanstalk Giant // Fertile Footsteps,znc,61,0.13,,0.10,,-0.03,-23.08,,
Speaker of the Heavens,m21,38,1.07,0.86,0.95,1.19,-0.12,-11.21,0.33,38.37
Divine Favor,m12,14,0.05,0.29,0.02,0.15,-0.03,-60.00,-0.14,-48.28
Pacifism,ema,23,0.06,0.20,0.07,0.16,0.01,16.67,-0.04,-20.00
Elvish Dreadlord,cmr,121,0.25,0.29,0.34,0.57,0.09,36.00,0.28,96.55
Revenge of the Rats,fdn,67,0.15,0.30,0.14,0.27,-0.01,-6.67,-0.03,-10.00
Plains,psal,C46,,,0.42,,,,,
Elvish Archers,itp,41,,,0.30,,,,,
Bone Mask,mir,295,0.66,,0.77,,0.11,16.67,,
Misty Rainforest,exp,25,,227.84,,161.65,,,-66.19,-29.05
Prey Upon,emn,166,0.04,0.24,0.03,0.20,-0.01,-25.00,-0.04,-16.67
Cataclysmic Gearhulk,pkld,9s,,3.03,,1.83,,,-1.20,-39.60
Skymarch Bloodletter,xln,124,0.06,0.19,0.12,0.31,0.06,100.00,0.12,63.16
Tsunami,leb,222,47.98,,28.20,,-19.78,-41.23,,
Eyetwitch,stx,70,0.13,0.22,0.12,0.24,-0.01,-7.69,0.02,9.09
Dauthi Mercenary,vma,114,,,,,,,,
Urborg Uprising,ema,111,0.07,0.07,0.07,0.22,0.00,0.00,0.15,214.29
Behold the Power of Destruction,oarc,4★,15.55,,8.83,,-6.72,-43.22,,
Untamed Wilds,por,191,0.21,,0.30,,0.09,42.86,,
Shelter,cmm,56,0.11,0.26,0.23,0.16,0.12,109.09,-0.10,-38.46
Teach by Example // Teach by Example,astx,43,,,,,,,,
Nagging Thoughts,plst,SOI-74,0.22,,0.16,,-0.06,-27.27,,
"Grub, Storied Matriarch // Grub, Notorious Auntie",ecl,105,3.66,10.97,5.05,17.13,1.39,37.98,6.16,56.15
Black Market,jmp,204,3.63,,3.33,,-0.30,-8.26,,
Motivated Muralist,ydft,15,,,,,,,,
Temple of Abandon,nec,179,0.20,,0.24,,0.04,20.00,,
Heavenly Qilin,pz2,70827,,,,,,,,
Deeproot Elite,prix,127p,1.06,0.88,0.72,0.96,-0.34,-32.08,0.08,9.09
Sage of the Beyond,khc,6,0.46,,0.30,,-0.16,-34.78,,
Incandescent Aria,psnc,192s,,0.51,,0.46,,,-0.05,-9.80
"Killian, Ink Duelist // Killian, Ink Duelist",astx,30,,,,,,,,
"Domri, Chaos Bringer",rna,166,0.58,1.37,0.87,2.80,0.29,50.00,1.43,104.38
Lantern of the Lost,dbl,526,0.25,1.88,0.28,1.01,0.03,12.00,-0.87,-46.28
Ruby Medallion,cmm,613,,,,,,,,
Mox Jet,ovnt,2016EU,,,,,,,,
Wurm,tgk2,8,,,,,,,,
Assembled Alphas,sir,141,,,,,,,,
Burning-Tree Emissary,ha1,16,,,,,,,,
Water Elemental,30a,388,,,,,,,,
Shambling Vent,clb,914,0.30,,0.25,,-0.05,-16.67,,
Shivan Devastator,dmu,143,3.57,3.84,2.69,3.33,-0.88,-24.65,-0.51,-13.28
Furious Rise,cmm,225,0.05,0.19,0.05,0.19,0.00,0.00,0.00,0.00
Gale's Redirection,clb,73,0.13,0.24,0.28,0.49,0.15,115.38,0.25,104.17
Nimble Trapfinder,pznr,72s,,0.31,,0.28,,,-0.03,-9.68
Necroplasm,cm2,70,0.84,,0.30,,-0.54,-64.29,,
Phyrexian Horror,tone,7,,,,,,,,
Temple of Deceit,brc,205,0.25,,0.29,,0.04,16.00,,
Creeping Tar Pit,clb,888,0.33,,0.33,,0.00,0.00,,
Worthy Cause,tmp,53,0.36,,0.47,,0.11,30.56,,
Green Ward,lea,20,61.24,,13.85,,-47.39,-77.38,,
Ash Zealot,rtr,86,0.22,0.58,0.36,1.38,0.14,63.64,0.80,137.93
Treasure Map // Treasure Cove,pxtc,250,,3.50,,2.27,,,-1.23,-35.14
Voltaic Visionary // Volt-Charged Berserker,dbl,450,0.06,0.35,0.16,0.38,0.10,166.67,0.03,8.57
"Baird, Argivian Recruiter",dmu,195,0.08,0.18,0.11,0.21,0.03,37.50,0.03,16.67
Cultivator of Blades,prm,62219,,,,,,,,
Brimstone Mage,roe,137,0.14,0.55,0.08,0.45,-0.06,-42.86,-0.10,-18.18
Nekrataal,ddm,62,0.14,,0.12,,-0.02,-14.29,,
Void Attendant,bfz,169,0.08,0.34,0.06,0.17,-0.02,-25.00,-0.17,-50.00
Magus of the Moon,ima,138,4.66,15.19,6.29,19.30,1.63,34.98,4.11,27.06
Storm Cauldron,all,134,3.07,,2.28,,-0.79,-25.73,,
Shifting Sliver,lgn,52,3.78,42.41,0.56,19.63,-3.22,-85.19,-22.78,-53.71
Roil Royale // Roil Royale (cont'd),mznr,4,,,,,,,,
Orzhov Guildgate,pio,271,,,,,,,,
Biblioplex Kraken,j22,10,0.25,,0.23,,-0.02,-8.00,,
Ghostform,avr,56,0.06,0.21,0.11,0.28,0.05,83.33,0.07,33.33
Thundering Giant,10e,243,0.22,,0.06,,-0.16,-72.73,,
Eldrazi,fj22,37,,,,,,,,
Beanstalk Giant // Fertile Footsteps,prm,78786,,,,,,,,
Isengard Unleashed // Isengard Unleashed,altc,5,0.21,,,,,,,
Basri's Acolyte,m21,287,0.05,0.10,0.07,0.11,0.02,40.00,0.01,10.00
Plaxcaster Frogling,gk2,122,0.55,,0.29,,-0.26,-47.27,,
Psychic Purge,me1,45,,,,,,,,
Morbid Opportunist,j25,464,0.19,,0.24,,0.05,26.32,,
Earthshaker Giant,plst,GN2-5,0.61,,,,,,,
Ornithopter,brr,37,0.48,0.40,0.23,0.42,-0.25,-52.08,0.02,5.00
Shepherd of Heroes,znr,38,0.09,0.19,0.09,0.13,0.00,0.00,-0.06,-31.58
Flummoxed Cyclops,thb,135,0.02,0.06,0.02,0.06,0.00,0.00,0.00,0.00
Drogskol Reinforcements,voc,43,0.31,,0.43,,0.12,38.71,,
Jungle Shrine,plst,OTC-303,0.29,,,,,,,
Synchronized Charge,tdm,162,0.09,0.20,0.09,0.13,0.00,0.00,-0.07,-35.00
Giant Harbinger,lrw,169,0.31,1.39,0.21,2.28,-0.10,-32.26,0.89,64.03
Leviathan,4bb,80,9.99,,11.07,,1.08,10.81,,
Valor's Flagship,dft,434,,2.36,,1.87,,,-0.49,-20.76
Spidersilk Net,zen,206,0.16,0.51,0.08,0.70,-0.08,-50.00,0.19,37.25
Demon,tinr,6,,,,,,,,
Rage-Scarred Berserker,thb,113,0.04,0.22,0.05,0.09,0.01,25.00,-0.13,-59.09
Temple of the False God,c18,285,0.15,,0.25,,0.10,66.67,,
Spike Hatcher,exo,126,0.47,,0.45,,-0.02,-4.26,,
Grizzly Bears,fbb,201,1.50,,0.24,,-1.26,-84.00,,
"Erkenbrand, Lord of Westfold",ltr,574,0.16,0.25,0.12,,-0.04,-25.00,,
Bronzehide Lion,pthb,210p,1.09,0.65,0.42,0.62,-0.67,-61.47,-0.03,-4.62
Swamp,ktk,261,0.14,0.52,0.08,0.63,-0.06,-42.86,0.11,21.15
Illicit Shipment,snc,83,0.08,0.24,0.12,0.19,0.04,50.00,-0.05,-20.83
Temple of Triumph,pm20,257s,,0.72,,0.30,,,-0.42,-58.33
Archon of Redemption,wwk,3,0.25,0.26,0.23,0.45,-0.02,-8.00,0.19,73.08
Mountain,ori,267,0.10,0.25,0.08,0.22,-0.02,-20.00,-0.03,-12.00
Primalcrux,eve,73,5.76,14.17,2.94,7.19,-2.82,-48.96,-6.98,-49.26
Primordial Mist,dsc,123,0.09,,0.21,,0.12,133.33,,
Impeccable Timing,akr,24,,,,,,,,
Perch Protection,blc,11,0.94,,2.17,,1.23,130.85,,
Crypt Ghast,rvr,322z,,378.00,,,,,,
Fervent Mastery,stx,101,0.18,0.22,0.20,0.22,0.02,11.11,0.00,0.00
Buried Alive,cmd,74,1.97,,2.24,,0.27,13.71,,
Kilnmouth Dragon,arc,44,0.56,,0.73,,0.17,30.36,,
Island,sld,554,,1.81,,2.07,,,0.26,14.36
Shapeshifter,tm3c,4,,,,,,,,
"Tawnos, the Toymaker",bro,222,0.32,0.37,0.27,0.62,-0.05,-15.62,0.25,67.57
Desperate Ritual,dds,14,3.41,,1.83,,-1.58,-46.33,,
Deceptive Frostkite,tdc,19,0.43,,0.54,,0.11,25.58,,
Organic Extinction,nec,43,1.56,,1.70,,0.14,8.97,,
Cathartic Reunion,klr,116,,,,,,,,
Azorius Signet,aa1,1,,,,,,,,
Sylvan Scrying,tsr,367,1.65,20.47,1.10,21.20,-0.55,-33.33,0.73,3.57
Perimeter Enforcer,mkm,31,0.02,0.05,0.06,0.12,0.04,200.00,0.07,140.00
Arashin Foremost,dtk,3,0.23,0.51,0.29,0.80,0.06,26.09,0.29,56.86
Unleash the Inferno,snc,229,0.14,0.14,0.13,0.21,-0.01,-7.14,0.07,50.00
Llanowar Elves,ema,175,0.26,1.15,0.28,1.00,0.02,7.69,-0.15,-13.04
Risky Research,spm,62,0.04,0.16,0.07,0.16,0.03,75.00,0.00,0.00
Wayward Swordtooth,cmm,331,2.18,3.95,2.66,3.11,0.48,22.02,-0.84,-21.27
Hoarding Dragon,m11,144,0.35,1.04,0.25,1.29,-0.10,-28.57,0.25,24.04
Public Thoroughfare,mkm,265,0.09,0.13,0.09,0.18,0.00,0.00,0.05,38.46
"Kykar, Zephyr Awakener",fdn,409,,11.23,,10.00,,,-1.23,-10.95
Cosmium Confluence,lci,379,0.13,0.23,0.23,0.41,0.10,76.92,0.18,78.26
Fiend Hunter,ddq,11,0.16,,0.11,,-0.05,-31.25,,
Elven Palisade,plst,EXO-109,0.14,,,,,,,
Eldrazi Displacer,pogw,13s,,4.94,,5.63,,,0.69,13.97
"Chevill, Bane of Monsters",iko,330,3.23,5.49,2.74,5.89,-0.49,-15.17,0.40,7.29
Shahrazad and Sindbad,unk,RZ04g,,,,,,,,
Uthros Scanship,eoe,85,0.05,0.08,0.06,0.12,0.01,20.00,0.04,50.00
Savage Lands,plst,ALA-228,0.55,,,,,,,
Hurkyl's Recall,sum,60,,,0.02,,,,,
Tainted Isle,pip,827,,12.23,,6.99,,,-5.24,-42.85
Thunder Strike,m11,157,0.13,0.13,0.02,0.18,-0.11,-84.62,0.05,38.46
Gravestone Strider,mkm,252,0.06,0.02,0.04,0.09,-0.02,-33.33,0.07,350.00
Grixis Panorama,c17,254,0.39,,0.40,,0.01,2.56,,
Joven's Ferrets,hml,89,0.36,,0.16,,-0.20,-55.56,,
Contagion Clasp,onc,129,0.58,,0.33,,-0.25,-43.10,,
"Jalira, Master Polymorphist",a25,63,0.19,0.82,0.27,0.38,0.08,42.11,-0.44,-53.66
Swift Maneuver,csp,21,0.04,0.50,0.04,0.31,0.00,0.00,-0.19,-38.00
"Karlach, Tiefling Punisher",hbg,14b,,,,,,,,
Survival Cache,c13,23,0.18,,0.11,,-0.07,-38.89,,
Mindblade Render,bbd,49,0.52,3.54,0.42,3.39,-0.10,-19.23,-0.15,-4.24
Gelatinous Cube,afr,313,0.30,0.28,0.20,0.27,-0.10,-33.33,-0.01,-3.57
Thieving Magpie,dmr,68,0.09,0.20,0.06,0.13,-0.03,-33.33,-0.07,-35.00
Voidpouncer,mh3,143,0.04,0.36,0.07,0.07,0.03,75.00,-0.29,-80.56
Chatter of the Squirrel,j21,553,,,,,,,,
Noble Heritage,clb,478,,,,,,,,
Deft Duelist,ps11,170,,,,,,,,
Veil of Assimilation,one,37,0.05,0.15,0.06,0.26,0.01,20.00,0.11,73.33
Furnace Hellkite,mh3,121,0.05,0.17,0.11,0.16,0.06,120.00,-0.01,-5.88
Marauding Blight-Priest,j22,439,0.29,,0.25,,-0.04,-13.79,,
Cling to Dust,plst,THB-87,0.28,,,,,,,
Creature Bond,2ed,56,0.67,,1.06,,0.39,58.21,,
"Sarkhan, Fireblood",pm19,154s,,17.42,,17.20,,,-0.22,-1.26
Fanatic of Rhonas,mh3,152,6.63,10.39,7.35,7.57,0.72,10.86,-2.82,-27.14
Airbender Ascension,ptla,6s,,,,,,,,
Momentary Blink,2x2,20,0.13,0.16,0.10,0.13,-0.03,-23.08,-0.03,-18.75
"Strider, Ranger of the North",ltr,683,0.15,0.32,,0.23,,,-0.09,-28.12
Granite Gargoyle,me1,99,,,,,,,,
Blazing Volley,plst,AKH-119,0.20,,0.25,,0.05,25.00,,
Banner of Kinship,fdn,413,,42.69,,24.52,,,-18.17,-42.56
"Golos, Tireless Pilgrim",m20,226,1.62,10.28,0.94,5.39,-0.68,-41.98,-4.89,-47.57
Spectral Lynx,dmr,28,0.05,0.06,0.11,0.17,0.06,120.00,0.11,183.33
Eldrazi Linebreaker,pmh3,117s,,1.58,,1.06,,,-0.52,-32.91
Stromkirk Occultist,emn,146,0.19,0.70,0.15,0.68,-0.04,-21.05,-0.02,-2.86
Indrik Stomphowler,ncc,297,0.06,,0.15,,0.09,150.00,,
Dire Fleet Warmonger,m21,217,0.05,0.14,0.06,0.18,0.01,20.00,0.04,28.57
Hinterland Harbor,blc,312,0.26,,0.41,,0.15,57.69,,
Darksteel Ingot,pio,254,,,,,,,,
Avacyn's Judgment,sir,142,,,,,,,,
Rite of the Dragoncaller,fdn,331,5.34,7.29,6.38,10.60,1.04,19.48,3.31,45.40
Death Begets Life,tdm,176,0.45,0.66,0.58,0.66,0.13,28.89,0.00,0.00
"Nissa, Worldsoul Speaker // Nissa, Worldsoul Speaker",adft,31,,,,,,,,
The Multiplayer Nitpickers,unk,RZ02d,,,,,,,,
Petrified Field,plst,ODY-323,4.41,,3.66,,-0.75,-17.01,,
The Ozolith,ltc,381z,,,,,,,,
Provoke,cns,174,0.17,0.59,0.22,0.46,0.05,29.41,-0.13,-22.03
Cyclonic Rift,c14,104,27.78,,25.23,,-2.55,-9.18,,
"Razaketh, the Foulblooded",akr,120,,,,,,,,
Prophetic Prism,woe,249,0.05,0.11,0.05,0.14,0.00,0.00,0.03,27.27
Virtue of Knowledge // Vantress Visions,pwoe,76p,4.48,4.97,5.16,3.98,0.68,15.18,-0.99,-19.92
Beast,tgvl,8,0.29,,,,,,,
Elvish Scout,fem,68b,0.19,,0.19,,0.00,0.00,,
Tuskguard Captain,znc,85,0.09,,0.11,,0.02,22.22,,
Ever-Watching Threshold,scd,50,0.48,,0.54,,0.06,12.50,,
Three Dreams,rav,32,2.09,7.38,0.93,3.84,-1.16,-55.50,-3.54,-47.97
Zur the Enchanter,2x2,554,,,,,,,,
Bojuka Bog,ha2,20,,,,,,,,
Solemn Simulacrum,c21,264,0.28,,0.31,,0.03,10.71,,
Trigger Happy,unf,411,,1.63,,0.85,,,-0.78,-47.85
Golem,j13,9,1.25,,,,,,,
Alloy Golem,inv,297,0.14,0.53,0.24,1.47,0.10,71.43,0.94,177.36
Wayward Angel,ody,57,0.42,17.82,0.69,15.50,0.27,64.29,-2.32,-13.02
Eidolon of Obstruction,pthb,12p,0.28,0.25,0.15,0.57,-0.13,-46.43,0.32,128.00
Zealous Inquisitor,scg,27,0.09,0.28,0.04,0.48,-0.05,-55.56,0.20,71.43
Zombie Boa,apc,54,0.12,1.27,0.27,0.90,0.15,125.00,-0.37,-29.13
Windseeker Centaur,prm,35966,,,,,,,,
Diabolic Tutor,10e,135,1.14,3.62,0.51,2.62,-0.63,-55.26,-1.00,-27.62
Claim the Firstborn,sta,100,0.34,0.46,0.39,0.65,0.05,14.71,0.19,41.30
Doomed Traveler,cn2,83,0.03,0.50,0.08,0.30,0.05,166.67,-0.20,-40.00
"Bounty: Rissa ""Blades"" Lee // Wanted!",totc,38,,,,,,,,
Frontier Seeker // Frontier Seeker,aotj,2,,,,,,,,
Bird,tfin,16,,,,,,,,
Forgotten Cave,evg,57,0.47,,0.15,,-0.32,-68.09,,
Drain Life,30a,102,0.92,,,,,,,
Bull Hippo,por,160d,0.65,,0.23,,-0.42,-64.62,,
Obsidian Fireheart,zen,140,0.79,6.43,0.60,2.70,-0.19,-24.05,-3.73,-58.01
Sigarda's Imprisonment,dbl,302,0.15,0.57,0.09,0.19,-0.06,-40.00,-0.38,-66.67
Hall of Triumph,prm,52340,,,,,,,,
Swamp,prm,257,,,,,,,,
Disciple of the Ring,2x2,428,,,,,,,,
Abstruse Archaic,cmm,712,2.72,,1.28,,-1.44,-52.94,,
Arbiter of Knollridge,cm2,17,0.31,,0.21,,-0.10,-32.26,,
Angel,tzen,1,0.44,,,,,,,
Imperial Hellkite,lgn,103,0.52,2.45,0.45,11.06,-0.07,-13.46,8.61,351.43
Brilliant Spectrum,bfz,70,0.06,0.19,0.06,0.13,0.00,0.00,-0.06,-31.58
Untamed Wilds,4bb,279,,,0.97,,,,,
Dark Salvation,mic,110,0.43,,0.26,,-0.17,-39.53,,
Loyal Guardian,c18,31,0.77,,0.30,,-0.47,-61.04,,
Corpse Augur,mic,109,0.10,,0.14,,0.04,40.00,,
Arcane Signet,sld,1492,44.19,,36.26,,-7.93,-17.95,,
Endurance,mh2,317,9.59,15.78,13.24,20.67,3.65,38.06,4.89,30.99
True Polymorph,prm,92684,,,,,,,,
Facevaulter,lrw,111,0.08,0.33,0.06,0.26,-0.02,-25.00,-0.07,-21.21
Forbidden Orchard,prm,62409,,,,,,,,
"Ajani, Sleeper Agent // Ajani, Sleeper Agent",admu,42,,,,,,,,
Voldaren Estate,lcc,369,0.10,,0.19,,0.09,90.00,,
The Wilds,moc,71,0.78,,0.56,,-0.22,-28.21,,
Swamp,pana,250,,,,,,,,
Reluctant Role Model,dsk,303,0.38,0.57,0.32,0.47,-0.06,-15.79,-0.10,-17.54
Mana Reflection,shm,122,5.44,33.28,3.39,29.20,-2.05,-37.68,-4.08,-12.26
Shivan Dragon,fdn,206,0.05,0.09,0.06,0.13,0.01,20.00,0.04,44.44
"Rienne, Angel of Rebirth",m20,281,,0.73,,0.41,,,-0.32,-43.84
Forest,pal05,5,4.99,,1.15,,-3.84,-76.95,,
Aurelia's Vindicator,mkm,377,,1.59,,1.87,,,0.28,17.61
Urza's Blueprints,dmr,238,0.10,0.13,0.13,0.19,0.03,30.00,0.06,46.15
Adamant Will,fdn,488,0.16,,0.24,,0.08,50.00,,
Sustainer of the Realm,j21,146,,,,,,,,
Monstrous Growth,por,173,0.18,,0.12,,-0.06,-33.33,,
Stone Giant,cei,177,1.30,,1.96,,0.66,50.77,,
Shadowgrange Archfiend,prm,95339,,,,,,,,
"Nissa, Worldwaker",ps14,187,,37.04,,26.72,,,-10.32,-27.86
Hydrosurge,m15,58,0.07,0.25,0.02,0.13,-0.05,-71.43,-0.12,-48.00
Aven Warcraft,jud,2,0.20,0.49,0.16,0.89,-0.04,-20.00,0.40,81.63
"Susur Secundi, Void Altar",peoe,259s,,10.16,,5.01,,,-5.15,-50.69
Mossfire Egg,ody,304,0.30,4.50,0.29,3.41,-0.01,-3.33,-1.09,-24.22
Two-Headed Sliver,cmm,883,0.40,,0.25,,-0.15,-37.50,,
Gavony Township,sld,357,14.91,15.94,8.42,8.66,-6.49,-43.53,-7.28,-45.67
Blanchwood Armor,fdn,213,0.10,0.15,0.07,0.19,-0.03,-30.00,0.04,26.67
Worm,tmm2,14,0.78,,,,,,,
Sejiri Refuge,zen,224,0.28,2.65,0.16,0.92,-0.12,-42.86,-1.73,-65.28
Demonic Counsel,pdsk,92s,,3.99,,3.58,,,-0.41,-10.28
Stormchaser Chimera,plst,CN2-207,0.04,,0.07,,0.03,75.00,,
Feed the Swarm,sld,7001,,5.41,,4.74,,,-0.67,-12.38
Frontier Bivouac,40k,281★,,1.78,,,,,,
Ethereal Armor,q06,2,0.42,,0.60,,0.18,42.86,,
Winter's Rest,mh1,78,0.10,0.48,0.13,0.32,0.03,30.00,-0.16,-33.33
Eyes Everywhere,rna,38,0.08,0.41,0.09,0.39,0.01,12.50,-0.02,-4.88
Everflowing Chalice,wwk,123,0.40,8.00,0.42,3.63,0.02,5.00,-4.37,-54.62
Tetravus,ren,161,0.20,,0.84,,0.64,320.00,,
Airbending,jtla,2,,,,,,,,
Island,vow,409,,,,,,,,
"Sheoldred, the Apocalypse // Sheoldred, the Apocalypse",admu,26,,,,,,,,
"Elspeth, Storm Slayer",tdm,398,33.41,37.87,26.70,30.90,-6.71,-20.08,-6.97,-18.41
Crackling Doom,pktk,171s,,4.27,,1.78,,,-2.49,-58.31
Hordeling Outburst,prm,55783,,,,,,,,
Rubblehulk,prm,47977,,,,,,,,
Jwar Isle Avenger,plst,OGW-58,0.04,,0.10,,0.06,150.00,,
"Cunning Bandit // Azamuki, Treachery Incarnate",bok,99,0.16,0.54,0.09,0.21,-0.07,-43.75,-0.33,-61.11
Swamp,ana,6a,,,,,,,,
Cyberman Patrol,who,779,,12.44,,11.50,,,-0.94,-7.56
Decree of Annihilation,v14,5,,4.60,,1.30,,,-3.30,-71.74
Obelisk of Jund,c13,252,0.23,,0.14,,-0.09,-39.13,,
Avian Changeling,mma,6,0.27,0.63,0.26,0.49,-0.01,-3.70,-0.14,-22.22
Aid from the Cowl,paer,105s,,0.79,,0.32,,,-0.47,-59.49
Zealot of the God-Pharaoh,gn2,45,0.06,,0.15,,0.09,150.00,,
Messenger Jays,cn2,35,0.13,1.22,0.15,0.42,0.02,15.38,-0.80,-65.57
Trapped in the Screen,dsk,36,0.08,0.10,0.09,0.12,0.01,12.50,0.02,20.00
Vesuvan Shapeshifter,c19,101,0.19,,0.18,,-0.01,-5.26,,
Conjurer's Closet // Conjurer's Closet,ainr,17,,,,,,,,
Eldrazi Spawn,tc17,11,,,,,,,,
Gravity Well,roe,185,0.48,4.40,0.54,3.53,0.06,12.50,-0.87,-19.77
Fortified Village,soi,274,0.27,1.13,0.24,1.24,-0.03,-11.11,0.11,9.73
Greater Gargadon,plst,MMA-117,0.26,,0.32,,0.06,23.08,,
Secret Rendezvous,fic,219,3.32,2.14,3.92,3.31,0.60,18.07,1.17,54.67
Skyship Plunderer,aer,46,0.08,0.35,0.12,0.30,0.04,50.00,-0.05,-14.29
Seat of the Synod,c18,278,1.06,,1.10,,0.04,3.77,,
Choked Estuary,lcc,322,0.24,,0.25,,0.01,4.17,,
Ancient Carp,dtk,44,0.08,0.36,0.05,0.28,-0.03,-37.50,-0.08,-22.22
Memory Lapse,wc98,rb32,2.10,,0.47,,-1.63,-77.62,,
Protean War Engine,ydmu,25,,,,,,,,
Nantuko Husk,ons,159,0.20,3.69,0.10,1.58,-0.10,-50.00,-2.11,-57.18
Soltari Monk,wc98,bh45,0.15,,0.25,,0.10,66.67,,
Scattered Groves,pakh,247s,,1.69,,2.20,,,0.51,30.18
Natural Spring,tmp,239,0.12,,0.07,,-0.05,-41.67,,
Island,tdm,279,0.08,0.19,0.10,0.19,0.02,25.00,0.00,0.00
"Barrin, Tolarian Archmage",prm,81942,,,,,,,,
Benthic Giant,bbd,113,0.04,,0.06,0.19,0.02,50.00,,
Unsummon,6ed,103,0.14,,0.24,,0.10,71.43,,
Ancient Grudge,prm,43590,,,,,,,,
Corrupted Grafstone,soi,253,0.20,0.27,0.21,0.28,0.01,5.00,0.01,3.70
Reshape the Earth,cmr,683,13.53,27.70,14.64,19.04,1.11,8.20,-8.66,-31.26
"Thassa, Deep-Dwelling",sld,1279,30.43,33.36,23.52,26.43,-6.91,-22.71,-6.93,-20.77
Silumgar's Command,pdtk,232s,,1.99,,0.80,,,-1.19,-59.80
Mountain,m14,243,0.14,0.74,0.11,0.62,-0.03,-21.43,-0.12,-16.22
Oath of Eorl,ltc,64,0.17,,0.45,,0.28,164.71,,
Experiment One,pio,173,,,,,,,,
"Arjun, the Shifting Flame",2x2,471,,,,,,,,
Niblis of the Urn,inr,35,0.09,0.11,0.13,0.23,0.04,44.44,0.12,109.09
Showstopping Surprise,mkc,35,0.10,,0.19,,0.09,90.00,,
Sword of Body and Mind,2xm,295,16.77,19.44,8.65,11.48,-8.12,-48.42,-7.96,-40.95
Dross Prowler,mrd,64,0.08,0.27,0.06,0.29,-0.02,-25.00,0.02,7.41
Rhonas's Stalwart,akr,214,,,,,,,,
The Keeper of the Yellow Hat,unk,RZ02b,,,,,,,,
Seize the Day,sld,480,14.17,14.97,12.06,13.83,-2.11,-14.89,-1.14,-7.62
Biovisionary,gtc,146,0.49,4.12,0.48,2.68,-0.01,-2.04,-1.44,-34.95
Phantom Nishoba,dmr,361,0.25,0.42,0.61,1.89,0.36,144.00,1.47,350.00
Shoot Down,bro,190,0.04,0.07,0.06,0.09,0.02,50.00,0.02,28.57
Gempalm Polluter,drc,93,0.11,,0.24,,0.13,118.18,,
Dreadful Apathy,j25,192,0.05,,0.28,,0.23,460.00,,
High Sentinels of Arashin,jmp,108,0.20,,0.20,,0.00,0.00,,
Necromantic Selection,tdc,189,0.14,,0.24,,0.10,71.43,,
Feral Shadow,por,93d,2.81,,0.47,,-2.34,-83.27,,
Dogsnail Engine,ust,178,0.19,0.81,0.11,1.50,-0.08,-42.11,0.69,85.19
Swamp,psal,F33,,,0.57,,,,,
The Ring Goes South,ltr,637,2.62,2.07,,1.69,,,-0.38,-18.36
Gruul War Chant,mm3,170,0.34,0.52,0.21,0.38,-0.13,-38.24,-0.14,-26.92
Mark of Mutiny,pca,47,0.38,,0.10,,-0.28,-73.68,,
Arm the Cathars,vow,3,0.13,0.09,0.05,0.14,-0.08,-61.54,0.05,55.56
Sigil of Valor,brr,116,0.14,0.11,0.15,0.15,0.01,7.14,0.04,36.36
Bloom Tender,2x2,366,24.03,24.88,16.37,21.89,-7.66,-31.88,-2.99,-12.02
"Anafenza, Kin-Tree Spirit",pdtk,2s,,1.69,,1.49,,,-0.20,-11.83
Fellwar Stone,c17,210,4.15,,1.21,,-2.94,-70.84,,
Kaalia of the Vast,sld,1563,74.25,,46.62,64.49,-27.63,-37.21,,
"Aeve, Progenitor Ooze",mh2,459,0.26,0.50,0.33,0.81,0.07,26.92,0.31,62.00
Howling Mine,ced,248,45.50,,15.87,,-29.63,-65.12,,
Yeva's Forcemage,clu,181,0.10,,0.12,,0.02,20.00,,
Scourge Wolf,sir,175,,,,,,,,
Thran Lens,ulg,133,0.71,6.25,0.56,7.53,-0.15,-21.13,1.28,20.48
Brass-Talon Chimera,vis,142,0.17,,0.27,,0.10,58.82,,
"Elspeth, Knight-Errant",md1,13,6.81,,2.71,,-4.10,-60.21,,
Mnemonic Nexus,rav,59,0.19,1.19,0.17,0.36,-0.02,-10.53,-0.83,-69.75
Magnivore,ody,204,1.19,19.69,1.81,16.85,0.62,52.10,-2.84,-14.42
"A-Rulik Mons, Warren Chief",dmu,A-217,,,,,,,,
Lava Hounds,8ed,198★,,0.50,,,,,,
Desert,arn,72,14.02,,7.59,,-6.43,-45.86,,
Spark Harvest,war,105,0.04,0.61,0.05,0.36,0.01,25.00,-0.25,-40.98
Ichor Rats,som,67,1.99,10.19,1.03,7.06,-0.96,-48.24,-3.13,-30.72
Skyhunter Prowler,j22,246,0.08,,0.08,,0.00,0.00,,
Dragon Whelp,4bb,186,10.00,,4.15,,-5.85,-58.50,,
Tyranid Gargoyle,t40k,9,,,,,,,,
The Blue Spirit,tle,178,3.13,3.25,3.26,3.63,0.13,4.15,0.38,11.69
Crystal Rod,7ed,291,0.14,,0.20,,0.06,42.86,,
Treasure Map // Treasure Cove,lci,391,0.41,0.62,0.81,0.82,0.40,97.56,0.20,32.26
Razorfield Rhino,mbs,127,0.12,0.17,0.07,0.25,-0.05,-41.67,0.08,47.06
