name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Riddleform,akr,75,,,,,,,,
Tropical Island,vma,321,,,,,,,,
March of Wretched Sorrow,neo,380,0.31,1.50,0.63,2.31,0.32,103.23,0.81,54.00
Slitherhead,rvr,226,0.05,0.07,0.04,0.31,-0.01,-20.00,0.24,342.86
Purraj of Urborg,mir,135,0.86,,1.20,,0.34,39.53,,
Overencumbered,pip,18,0.11,0.53,0.28,0.36,0.17,154.55,-0.17,-32.08
Ankle Shanker,pktk,164,,0.99,,0.89,,,-0.10,-10.10
Return Upon the Tide,khm,106,0.07,0.22,0.16,0.26,0.09,128.57,0.04,18.18
Poison Counter,tnph,5,0.36,,,,,,,
Bramble Elemental,rav,154,0.06,0.28,0.03,0.21,-0.03,-50.00,-0.07,-25.00
Jodah's Avenger,tsr,72,0.11,0.37,0.07,0.16,-0.04,-36.36,-0.21,-56.76
Ambassador Blorpityblorpboop,unf,447,,0.65,,0.71,,,0.06,9.23
Harmless Offering,fdn,625,0.32,,0.39,,0.07,21.88,,
Cultivate,plst,C18-138,0.97,,0.46,,-0.51,-52.58,,
Oath of Lieges,exo,11,4.07,,3.24,,-0.83,-20.39,,
"Radha, Heart of Keld",prm,82016,,,,,,,,
Midnight Arsonist,voc,65,0.24,,0.31,,0.07,29.17,,
Stasis,30a,377,,,,,,,,
Homunculus Horde,fdn,41,0.45,0.61,0.50,0.58,0.05,11.11,-0.03,-4.92
Crypt Rats,plst,VIS-55,1.18,,,,,,,
Field of the Dead,m20,247,40.42,50.75,29.75,39.50,-10.67,-26.40,-11.25,-22.17
Scurry of Gremlins,mh3,203,0.05,0.04,0.09,0.12,0.04,80.00,0.08,200.00
Genesis,td0,A73,,,,,,,,
Cori-Steel Cutter,tdm,343,4.68,6.53,8.47,10.49,3.79,80.98,3.96,60.64
Scholar of New Horizons,prm,105622,,,,,,,,
Eternal Warrior,ren,84,3.99,,0.10,,-3.89,-97.49,,
Animate Graveyard,unf,351,,0.41,,0.48,,,0.07,17.07
Journey to Oblivion,znr,17,0.07,0.15,0.02,0.20,-0.05,-71.43,0.05,33.33
Draconautics Engineer,dft,341,0.46,0.49,0.53,0.71,0.07,15.22,0.22,44.90
Goblin Warrens,ath,42,0.87,,1.34,,0.47,54.02,,
Costume Closet,om1,7,,,,,,,,
Cuombajj Witches,rin,50,3.69,,0.70,,-2.99,-81.03,,
Mountain,ath,82,1.04,,0.91,,-0.13,-12.50,,
Swamp,s99,163,0.57,,0.28,,-0.29,-50.88,,
Kari Zev's Expertise,paer,88s,,3.28,,3.17,,,-0.11,-3.35
Plains,sld,1939,3.56,,2.65,2.76,-0.91,-25.56,,
Disenchant,7ed,13★,,21.59,,,,,,
Plains,lci,393,0.06,0.10,0.09,0.11,0.03,50.00,0.01,10.00
Wood Elves,exo,130,0.49,,0.48,,-0.01,-2.04,,
"Teysa, Orzhov Scion",gk2,28,,1.21,,1.41,,,0.20,16.53
Hopping Automaton,usg,297,0.15,,0.11,,-0.04,-26.67,,
Murk Dwellers,4bb,148,0.34,,0.10,,-0.24,-70.59,,
Temporary Lockdown,prm,103398,,,,,,,,
Path to the Festival,dbl,191,0.09,0.41,0.16,0.32,0.07,77.78,-0.09,-21.95
Stormbreath Dragon,ths,143,0.92,6.77,0.75,4.23,-0.17,-18.48,-2.54,-37.52
Call the Gatewatch,ogw,16,0.31,0.94,0.31,0.84,0.00,0.00,-0.10,-10.64
Saruli Gatekeepers,dgm,48,0.06,0.54,0.18,0.41,0.12,200.00,-0.13,-24.07
"Liesa, Forgotten Archangel",dbl,232,5.08,27.25,1.90,13.54,-3.18,-62.60,-13.71,-50.31
Savage Ventmaw,bbd,229,0.89,10.65,0.67,7.57,-0.22,-24.72,-3.08,-28.92
Maskwood Nexus,khm,240,1.60,2.10,1.46,2.28,-0.14,-8.75,0.18,8.57
Charging Cinderhorn,pz2,26,,,,,,,,
Allosaurus Rider,pcsp,101★,,15.14,,3.12,,,-12.02,-79.39
Overflowing Insight,xana,16,,,,,,,,
Dragon Fodder,ptkdf,135,0.29,,0.18,,-0.11,-37.93,,
Scrubland,3ed,286,372.25,,220.31,,-151.94,-40.82,,
Pest Infestation,c21,65,1.34,,1.75,,0.41,30.60,,
Bioessence Hydra,pwar,186s,,0.64,,0.58,,,-0.06,-9.38
Reclamation Sage,m15,194,0.17,1.84,0.17,0.69,0.00,0.00,-1.15,-62.50
"Zirda, the Dawnwaker",mul,130,,,,,,,,
Gideon's Defeat,hou,13,0.02,0.10,0.07,0.26,0.05,250.00,0.16,160.00
Heaven Sent,who,739,,5.40,,,,,,
Beast,tonc,13,,,,,,,,
Thornwood Falls,dft,266,0.10,0.07,0.12,0.12,0.02,20.00,0.05,71.43
Tavern Swindler,rtr,79,0.08,0.49,0.04,0.32,-0.04,-50.00,-0.17,-34.69
Tree Monkey,9ed,275,1.04,,0.24,,-0.80,-76.92,,
Sudden Shock,prm,36316,,,,,,,,
Pitiless Plunderer,pip,187,1.73,12.40,3.08,7.89,1.35,78.03,-4.51,-36.37
Wild Growth,mkc,195,0.30,,0.34,,0.04,13.33,,
Mad Auntie,pjjt,3N08,,10.98,,4.72,,,-6.26,-57.01
Stony Silence,mb2,21,0.66,,2.88,,2.22,336.36,,
Dazzling Sphinx,c21,25,0.32,,0.32,,0.00,0.00,,
Archway of Innovation,mh3,350,1.70,3.23,0.83,2.29,-0.87,-51.18,-0.94,-29.10
Plated Onslaught,one,29,0.04,0.16,0.08,0.07,0.04,100.00,-0.09,-56.25
Rosethorn Acolyte // Seasonal Ritual,eld,300,0.26,0.32,0.24,0.28,-0.02,-7.69,-0.04,-12.50
Erg Raiders,4ed,135,0.13,,0.04,,-0.09,-69.23,,
Circular Logic,uma,47,0.17,0.39,0.26,0.64,0.09,52.94,0.25,64.10
Rosheen Meanderer,ima,206,0.33,2.21,0.19,0.59,-0.14,-42.42,-1.62,-73.30
Underdark Basilisk,hbg,227,,,,,,,,
Invigorating Surge,j25,673,0.20,,0.37,,0.17,85.00,,
Skirk Shaman,plc,123,0.12,0.29,0.06,0.35,-0.06,-50.00,0.06,20.69
Gluttonous Zombie,8ed,136,0.14,,0.11,,-0.03,-21.43,,
Indrik Stomphowler,psal,I38,,,,,,,,
Marble Diamond,mir,310,0.64,,0.54,,-0.10,-15.62,,
Fear of Missing Out,pdsk,136p,8.23,7.32,5.27,6.35,-2.96,-35.97,-0.97,-13.25
Predator's Rapport,gtc,129,0.11,0.42,0.11,0.33,0.00,0.00,-0.09,-21.43
"Gandalf, Friend of the Shire",pltr,401s,,1.17,,1.08,,,-0.09,-7.69
Living Artifact,2ed,209,11.59,,10.75,,-0.84,-7.25,,
Charmbreaker Devils,jmp,303,0.13,,0.13,,0.00,0.00,,
Sibilant Spirit,ice,97,0.48,,0.65,,0.17,35.42,,
"Purphoros, God of the Forge",cmm,246,21.68,27.64,21.42,24.08,-0.26,-1.20,-3.56,-12.88
Monoskelion,mh2,229,0.05,0.13,0.05,0.13,0.00,0.00,0.00,0.00
"Sidisi, Regent of the Mire",tdm,92,0.27,0.38,0.32,0.75,0.05,18.52,0.37,97.37
Okk,8ed,206★,,,,,,,,
"Hinata, Dawn-Crowned",neo,398,0.57,3.17,0.56,2.75,-0.01,-1.75,-0.42,-13.25
Feldon of the Third Path,prm,55872,,,,,,,,
Swamp,psal,A24,,,,,,,,
Seasinger,me1,49,,,,,,,,
Commencement of Festivities,plst,KLD-148,0.10,,0.07,,-0.03,-30.00,,
Unsummon,dpa,17,0.36,,0.19,,-0.17,-47.22,,
"Ezuri, Claw of Progress",oc15,44,,1.18,,0.41,,,-0.77,-65.25
Boreal Druid,csp,105,2.46,28.32,1.35,10.69,-1.11,-45.12,-17.63,-62.25
Rhystic Study,j18,7,,221.72,,129.41,,,-92.31,-41.63
Soldevi Digger,me2,221,,,,,,,,
Gwendlyn Di Corci,leg,228,197.85,,157.10,,-40.75,-20.60,,
Goblin Assault,mm3,95,0.47,1.19,0.55,0.38,0.08,17.02,-0.81,-68.07
Rites of Flourishing,sld,2074,4.04,,4.10,4.76,0.06,1.49,,
"Koll, the Forgemaster // Koll, the Forgemaster",akhm,59,,,,,,,,
Scrapwork Mutt,bro,164,0.18,0.27,0.52,0.61,0.34,188.89,0.34,125.93
Gatta and Luzzu,fic,19,0.21,,0.27,,0.06,28.57,,
"Ureni, the Song Unending",ptdm,233s,,10.95,,7.41,,,-3.54,-32.33
Weldfast Wingsmith,plst,KLD-69,0.02,,0.03,,0.01,50.00,,
Nighthawk Scavenger,otc,144,0.20,,0.37,,0.17,85.00,,
Woolly Mammoths,cst,278,0.20,,0.17,,-0.03,-15.00,,
Metalwork Colossus,kld,222,0.69,0.68,0.59,0.97,-0.10,-14.49,0.29,42.65
Basalt Monolith,cm2,173,4.56,,2.72,,-1.84,-40.35,,
"Koth, Fire of Resistance Emblem",tone,13,,,,,,,,
Reason // Believe,akr,253,,,,,,,,
Illusionist's Stratagem,klr,53,,,,,,,,
Falkenrath Gorger,soi,155,0.18,0.87,0.18,1.07,0.00,0.00,0.20,22.99
Guardian of Tazeem,pbfz,78s,,1.68,,0.65,,,-1.03,-61.31
Melded Moxite,eoe,143,0.05,0.11,0.09,0.19,0.04,80.00,0.08,72.73
Golem,tbro,6,,,,,,,,
Bloodwater Entity,hou,138,0.06,0.96,0.10,0.71,0.04,66.67,-0.25,-26.04
Rockfall Vale,prm,94096,,,,,,,,
"Thalisse, Reverent Medium",cmr,291,0.24,0.79,0.24,0.65,0.00,0.00,-0.14,-17.72
Mogg Hollows,tmp,320,0.25,,0.25,,0.00,0.00,,
Treetop Village,wc99,ml143,1.37,,1.34,,-0.03,-2.19,,
Ogre Arsonist,pidw,11,0.93,,1.12,,0.19,20.43,,
Tawnos's Weaponry,4ed,349,0.15,,0.16,,0.01,6.67,,
Spitting Earth,10e,238,0.07,0.52,0.07,0.28,0.00,0.00,-0.24,-46.15
Char,prm,36142,,,,,,,,
"Risona, Asari Commander",pneo,233p,0.31,0.78,0.25,0.23,-0.06,-19.35,-0.55,-70.51
Psychic Venom,3ed,76,0.16,,0.22,,0.06,37.50,,
Gnarlid Colony,fdn,224,0.05,0.07,0.08,0.06,0.03,60.00,-0.01,-14.29
Slum Reaper,uma,114,0.09,0.39,0.03,0.19,-0.06,-66.67,-0.20,-51.28
Death's Duet,exo,60,0.12,,0.09,,-0.03,-25.00,,
Scoured Barrens,ltc,329,0.10,,0.12,,0.02,20.00,,
Disenchant,6ed,16,0.16,,0.07,,-0.09,-56.25,,
Spirit Link,psal,G3,,,,,,,,
Scavenger Grounds,pip,506,1.47,1.92,,,,,,
Lieutenant Kirtar,dmr,12,0.21,0.21,0.19,0.27,-0.02,-9.52,0.06,28.57
Sanctum Prelate,sld,278,3.57,3.58,3.27,3.24,-0.30,-8.40,-0.34,-9.50
Replication Specialist,neo,76,0.08,0.17,0.09,0.27,0.01,12.50,0.10,58.82
Wastes,m3c,408,0.98,,0.34,8.65,-0.64,-65.31,,
Cancel,fdn,505,0.29,,0.27,,-0.02,-6.90,,
Kavu Primarch,tsr,212,0.04,0.13,0.03,0.20,-0.01,-25.00,0.07,53.85
Glimmer,tdsk,4,,,,,,,,
Sevinne's Reclamation,mkc,83,0.41,,0.28,,-0.13,-31.71,,
Arvad the Cursed,moc,317,0.25,,0.20,,-0.05,-20.00,,
Bramble Familiar // Fetch Quest,woe,164,0.28,0.40,0.39,0.47,0.11,39.29,0.07,17.50
Timely Reinforcements,plst,M12-40,0.20,,0.30,,0.10,50.00,,
Shivan Dragon,btd,44,2.20,,2.34,,0.14,6.36,,
Eaten by Piranhas,fdn,507,0.27,,0.25,,-0.02,-7.41,,
Serra Angel,m14,32,0.05,0.36,0.10,11.63,0.05,100.00,11.27,3130.56
Swamp,kld,256,0.09,0.43,0.08,0.16,-0.01,-11.11,-0.27,-62.79
"Gale, Conduit of the Arcane",hbg,6,,,,,,,,
"Marchesa, the Black Rose",2x2,520,,,,,,,,
Diabolic Tutor,phuk,51,,,,,,,,
Chaoslace,4ed,182,0.30,,0.68,,0.38,126.67,,
Giant Growth,gvl,14,0.26,,0.14,,-0.12,-46.15,,
Spirit,tmoc,9,,,,,,,,
Maro's Gone Nuts,cmb2,81,0.24,,0.77,,0.53,220.83,,
Price of Loyalty,afr,159,0.08,0.13,0.12,0.12,0.04,50.00,-0.01,-7.69
Double Cleave,hop,100,0.45,,0.18,,-0.27,-60.00,,
Mahamoti Djinn,3ed,66,3.59,,3.98,,0.39,10.86,,
Skyshroud Behemoth,plst,NEM-116,0.14,,0.15,,0.01,7.14,,
Boros Signet,cmd,243,0.69,,0.64,,-0.05,-7.25,,
Fiery Justice,tsb,92,0.30,5.00,0.17,2.29,-0.13,-43.33,-2.71,-54.20
Temporal Firestorm,prm,103448,,,,,,,,
Copper Tablet,30a,531,,,,,,,,
Merfolk Looter,ddt,10,0.13,,0.08,,-0.05,-38.46,,
Gala Greeters,snc,451,,7.20,,4.88,,,-2.32,-32.22
Red Ward,sum,33,,,236.02,,,,,
Scroll of Fate,dsc,251,0.14,,0.25,,0.11,78.57,,
"Elrond, Master of Healing",ltr,318,0.30,0.55,0.60,1.35,0.30,100.00,0.80,145.45
"Idris, Soul of the TARDIS",who,1010,,0.40,,,,,,
Holy Strength,30a,24,0.80,,,,,,,
Call of the Conclave,gk1,109,0.14,,0.20,,0.06,42.86,,
Angel's Feather,9ed,287,0.16,,0.07,,-0.09,-56.25,,
Double-Faced Substitute Card,sneo,9,,,,,,,,
Rhox War Monk,prm,40088,,,,,,,,
Black Knight,4ed,121,0.32,,0.57,,0.25,78.12,,
Nimble Thopterist,dft,53,0.03,0.03,0.04,0.05,0.01,33.33,0.02,66.67
Rampaging Raptor,pmom,160s,,0.58,,,,,,
Demonic Lore,cmr,118,0.08,0.28,0.14,0.25,0.06,75.00,-0.03,-10.71
"Neera, Wild Mage",hbg,245,,,,,,,,
Bloodfell Caves,dsc,264,0.10,,0.09,,-0.01,-10.00,,
Naya Charm,ala,180,0.34,4.62,0.32,1.16,-0.02,-5.88,-3.46,-74.89
Mountain Goat,6ed,195,0.20,,0.09,,-0.11,-55.00,,
Alaborn Musketeer,p02,3,0.33,,0.41,,0.08,24.24,,
"Jiang Yanggu, Wildcrafter",pwar,164s,,0.81,,0.82,,,0.01,1.23
Indomitable Will,thb,25,0.04,0.18,0.05,0.08,0.01,25.00,-0.10,-55.56
Burning Oil,dka,84,0.04,0.28,0.09,0.49,0.05,125.00,0.21,75.00
Scroll of Isildur,pltr,69s,,2.43,,,,,,
Marshal of Zhalfir // Marshal of Zhalfir,amom,50,,,,,,,,
Crimson Manticore,4bb,183,,,3.68,,,,,
Spirit,wmom,11,,,,,,,,
Hostage Taker,pxln,223s,,4.10,,2.30,,,-1.80,-43.90
Rishadan Port,mmq,324,55.89,394.72,45.87,737.91,-10.02,-17.93,343.19,86.95
Boon Satyr,c18,132,0.19,,0.18,,-0.01,-5.26,,
Quiet Disrepair,pc2,75,0.20,,0.16,,-0.04,-20.00,,
Skyrider Elf,bfz,220,0.09,0.45,0.06,0.26,-0.03,-33.33,-0.19,-42.22
Fortune Teller,unf,212c,0.14,0.30,,,,,,
"Gisela, Blade of Goldnight",cmm,682,3.74,5.13,1.78,3.22,-1.96,-52.41,-1.91,-37.23
Swiftfoot Boots,sld,606,,28.06,,20.25,,,-7.81,-27.83
"Rona, Herald of Invasion // Rona, Herald of Invasion",amom,16,,,,,,,,
Bedlam Reveler,inr,142,0.12,0.15,0.17,0.28,0.05,41.67,0.13,86.67
Island,jvc,32,0.53,,0.27,,-0.26,-49.06,,
Fireball,c13,106,0.10,,0.11,,0.01,10.00,,
Vivisection Evangelist // Vivisection Evangelist,aone,54,,,,,,,,
Earthbrawn,mor,119,0.06,0.15,0.09,0.35,0.03,50.00,0.20,133.33
Abyssal Specter,ddc,40,0.31,,0.12,,-0.19,-61.29,,
Battle Screech,moc,174,0.17,,0.18,,0.01,5.88,,
Island,clu,260,0.11,,0.14,,0.03,27.27,,
Gravebind,ice,129,0.80,,1.33,,0.53,66.25,,
Explosive Vegetation,td0,A71,,,,,,,,
Mist Raven,ddq,26,0.09,,0.09,,0.00,0.00,,
Hornet Nest,m15,177,0.81,6.06,0.82,2.77,0.01,1.23,-3.29,-54.29
Iron Golem,afr,348,0.15,0.26,0.06,0.15,-0.09,-60.00,-0.11,-42.31
Aven Farseer,scg,3,0.08,0.27,0.09,0.25,0.01,12.50,-0.02,-7.41
Gladehart Cavalry,prm,59661,,,,,,,,
Mercurial Geists,sir,236,,,,,,,,
"Eden, Seat of the Sanctum",fin,355,0.29,0.29,0.26,0.52,-0.03,-10.34,0.23,79.31
Peter Parker's Camera,spm,171,1.85,1.76,1.53,2.02,-0.32,-17.30,0.26,14.77
Sarkhan's Rage,dtk,153,0.05,0.37,0.06,0.18,0.01,20.00,-0.19,-51.35
Fireball,dd2,56,0.10,,0.11,,0.01,10.00,,
Mindbreak Trap,omb,11,,,,,,,,
Selesnya Signet,td0,A118,,,,,,,,
Dragonlord Ojutai,plst,DTK-219,0.45,,0.67,,0.22,48.89,,
Crumbling Necropolis,e02,45,0.24,,0.22,,-0.02,-8.33,,
Shimmer Myr,mbs,129,0.51,12.56,0.55,5.73,0.04,7.84,-6.83,-54.38
Earth Elemental,4bb,188,2.99,,0.58,,-2.41,-80.60,,
Blight Herder,bfz,2,0.24,0.40,0.21,0.43,-0.03,-12.50,0.03,7.50
Evolving Wilds,sld,538,5.06,6.96,3.20,4.18,-1.86,-36.76,-2.78,-39.94
Haunt the Network,dft,207,0.06,0.15,0.15,0.15,0.09,150.00,0.00,0.00
Two-Headed Giant,pdom,147s,,0.57,,0.44,,,-0.13,-22.81
Simic Guildgate,cma,274,0.24,,0.22,,-0.02,-8.33,,
Snapcaster Mage,fic,469,,,,,,,,
Cultivate,c17,147,0.61,,0.26,,-0.35,-57.38,,
Rain of Salt,usg,206,0.31,,0.22,,-0.09,-29.03,,
Aspect of Wolf,30a,477,,,,,,,,
Dark Ritual,prm,36168,,,,,,,,
Gorgon Flail,j25,752,0.23,,0.40,,0.17,73.91,,
Grow Old Together,ywoe,19,,,,,,,,
Doomskar Warrior,mom,370,0.17,0.32,,,,,,
Eternal Witness,puma,U16,,23.00,,21.65,,,-1.35,-5.87
Giltgrove Stalker,rix,131,0.05,0.17,0.07,0.15,0.02,40.00,-0.02,-11.76
Destructive Urge,usg,180,0.59,,0.36,,-0.23,-38.98,,
Construct,pbro,T1,,,,,,,,
Adaptive Training Post,tdc,58,0.26,,0.41,,0.15,57.69,,
Nyx-Fleece Ram,plst,A25-26,0.35,,0.49,,0.14,40.00,,
Counterspell,gn3,25,1.89,,,,,,,
Venomous Breath,mmq,281,0.24,0.55,0.13,1.99,-0.11,-45.83,1.44,261.82
"Truss, Chief Engineer",unf,523,,0.27,,0.32,,,0.05,18.52
"Kaya, Ghost Assassin",pz2,67,,,,,,,,
Fear of Going 0-2 Drop,unk,CR02,,,,,,,,
Demolition Field,otc,283,0.44,,0.96,,0.52,118.18,,
Boreal Elemental,m20,49,0.07,0.20,0.06,0.13,-0.01,-14.29,-0.07,-35.00
Intrepid Paleontologist,plci,193p,0.38,0.78,0.46,0.50,0.08,21.05,-0.28,-35.90
One Last Job,potj,22p,0.20,0.40,0.26,0.56,0.06,30.00,0.16,40.00
Seafloor Oracle,j22,343,0.18,,0.20,,0.02,11.11,,
Powder Keg,prm,36146,,,,,,,,
Spirit of the Season,und,70,0.15,,0.15,,0.00,0.00,,
Cyclopean Mummy,leg,93,0.28,,0.52,,0.24,85.71,,
Eye of the Storm,plst,RAV-48,1.28,,0.68,,-0.60,-46.88,,
Runeclaw Bear,dpa,82,0.25,,0.23,,-0.02,-8.00,,
Cancel,ala,33,0.09,0.22,0.10,0.24,0.01,11.11,0.02,9.09
Venomous Dragonfly,mmq,282,0.13,0.39,0.11,1.35,-0.02,-15.38,0.96,246.15
Imp,tmkm,7,,,,,,,,
Thriving Isle,who,918,,2.39,,,,,,
Transmutation Font,big,93,3.20,3.33,2.41,2.99,-0.79,-24.69,-0.34,-10.21
Lightning Angel,plst,TSB-94,0.29,,0.59,,0.30,103.45,,
Reviving Vapors,inv,265,0.15,0.99,0.16,1.64,0.01,6.67,0.65,65.66
Bilbo's Ring,ltr,397,12.39,,9.67,,-2.72,-21.95,,
Hurl Through Hell,afc,48,2.01,,1.81,,-0.20,-9.95,,
"Kaseto, Orochi Archmage",pl25,5,,54.84,,,,,,
Chrome Courier,brc,123,0.09,,0.04,,-0.05,-55.56,,
"Garruk, Unleashed",pm21,183s,,2.20,,2.36,,,0.16,7.27
Morbid Hunger,ody,150,0.10,0.35,0.05,0.67,-0.05,-50.00,0.32,91.43
Mountain,mbs,152,0.13,1.62,0.17,2.04,0.04,30.77,0.42,25.93
Solitude,mh2,32,22.29,25.42,24.81,29.51,2.52,11.31,4.09,16.09
Ravenloft Adventurer,pclb,142s,,1.15,,1.88,,,0.73,63.48
"Karlach, Fury of Avernus",sld,1802,29.98,,30.61,36.52,0.63,2.10,,
Rewind,9ed,94,0.37,,0.24,,-0.13,-35.14,,
End-Raze Forerunners,clb,822,0.48,,0.48,,0.00,0.00,,
Scroll Rack,cm1,16,,36.94,,26.80,,,-10.14,-27.45
Steward of Valeron,purl,1,,2.67,,0.33,,,-2.34,-87.64
Putrid Imp,vma,135,,,,,,,,
Maestros Ascendancy,psnc,198p,0.29,0.16,0.14,0.23,-0.15,-51.72,0.07,43.75
Vesuvan Duplimancy,dmu,397,4.21,4.43,3.49,3.92,-0.72,-17.10,-0.51,-11.51
Baleful Strix,c13,177,1.01,,1.59,,0.58,57.43,,
Jester's Cap,ice,324,9.67,,2.27,,-7.40,-76.53,,
Swamp,pgpx,2018c,,3.48,,1.31,,,-2.17,-62.36
Pacifism,iko,25,0.07,0.27,0.06,0.13,-0.01,-14.29,-0.14,-51.85
River Boa,dpa,80,0.32,,0.26,,-0.06,-18.75,,
Scalpelexis,plst,10E-105,0.30,,,,,,,
Anguished Unmaking,sld,1800,6.43,,6.32,6.73,-0.11,-1.71,,
Temporal Fissure,vma,96,,,,,,,,
Bant Panorama,td0,A122,,,,,,,,
Deep Reconnaissance,plst,ODY-236,0.14,,,,,,,
"Ardyn, the Usurper",pfin,89s,,6.10,,4.06,,,-2.04,-33.44
"Yosei, the Morning Star",ima,39,1.09,2.33,0.92,4.63,-0.17,-15.60,2.30,98.71
Tundra Wolves,ps11,22,,,,,,,,
"Karn, Legacy Reforged",mat,99,10.82,11.12,11.23,13.02,0.41,3.79,1.90,17.09
Living Death,dsc,373,,8.02,,5.46,,,-2.56,-31.92
Shrivel,m14,116,0.11,0.37,0.06,0.42,-0.05,-45.45,0.05,13.51
Grave Betrayal,rtr,67,2.06,9.84,2.09,5.91,0.03,1.46,-3.93,-39.94
Bull Cerodon,ps11,168,,,,,,,,
Gauntlet of Might,prm,65656,,,,,,,,
Laserbeak,tbot,1,4.16,,,,,,,
Spire of Industry,drc,172,0.15,,0.14,,-0.01,-6.67,,
Farewell to Arms,unh,56★,,5.35,,2.85,,,-2.50,-46.73
Zenith Seeker,akh,77,0.06,0.20,0.04,0.20,-0.02,-33.33,0.00,0.00
Spectral Sliver,psal,D27,,,,,,,,
Neurok Spy,mrd,44,0.09,0.32,0.08,0.28,-0.01,-11.11,-0.04,-12.50
"Hama Pashar, Ruin Seeker",afr,224,0.06,0.21,0.08,0.22,0.02,33.33,0.01,4.76
"Chatterfang, Squirrel General",mh2,410,5.11,6.83,6.81,7.82,1.70,33.27,0.99,14.49
Raucous Theater,pmkm,266p,10.69,10.92,8.85,10.42,-1.84,-17.21,-0.50,-4.58
Futurist Operative,neo,333,0.06,0.17,0.04,0.20,-0.02,-33.33,0.03,17.65
Skittering Skirge,prm,36126,,,,,,,,
Azorius Charm,plst,IMA-192,0.32,,0.37,,0.05,15.62,,
Parasitic Bond,usg,145,0.34,,0.22,,-0.12,-35.29,,
Zombie Army,tscd,14,,,,,,,,
Gilt-Leaf Ambush,lrw,214,0.19,0.47,0.12,0.44,-0.07,-36.84,-0.03,-6.38
Sengir Vampire,sum,129,,,0.02,,,,,
Epicure of Blood,plst,M19-95,0.16,,0.15,,-0.01,-6.25,,
Sword of Feast and Famine,acr,261,,,,,,,,
Moonlit Meditation,peoe,69p,0.87,1.54,0.32,0.49,-0.55,-63.22,-1.05,-68.18
Forest,ddp,38,0.10,,0.07,,-0.03,-30.00,,
Unholy Strength,ddc,47,0.14,,0.07,,-0.07,-50.00,,
It'll Quench Ya!,tla,58,1.94,,,,,,,
Exotic Orchard,fic,390,0.24,,0.24,,0.00,0.00,,
Backslide,ons,70,0.08,1.26,0.09,0.59,0.01,12.50,-0.67,-53.17
Swamp,wc01,tvdl348,1.50,,,,,,,
Greed's Gambit,big,73,1.06,1.20,1.66,1.46,0.60,56.60,0.26,21.67
"Nadier, Agent of the Duskenel",cmr,135,0.08,0.32,0.27,0.26,0.19,237.50,-0.06,-18.75
Dimir Signet,scd,263,0.55,,0.70,,0.15,27.27,,
Stampeding Serow,sok,150,0.27,1.79,0.13,0.47,-0.14,-51.85,-1.32,-73.74
Jace's Archivist,m12,59,7.11,22.98,4.66,12.28,-2.45,-34.46,-10.70,-46.56
Terramorph,clb,836,0.19,,0.07,,-0.12,-63.16,,
Stormcarved Coast,who,518,3.88,4.13,,,,,,
Phyrexian Gargantua,apc,48,0.20,3.50,0.15,3.33,-0.05,-25.00,-0.17,-4.86
Peter Parker's Camera,spm,280,1.28,2.46,1.54,2.70,0.26,20.31,0.24,9.76
Vampire Hexmage,c14,168,0.30,,0.33,,0.03,10.00,,
Fearless Swashbuckler,dft,545,,1.39,,0.02,,,-1.37,-98.56
Strider Harness,ogw,167,0.03,0.29,0.05,0.25,0.02,66.67,-0.04,-13.79
The Battle of Bywater,ltr,346,3.15,,2.23,,-0.92,-29.21,,
Ornithopter of Paradise,drc,133,0.45,,0.35,,-0.10,-22.22,,
The Witch's Vanity,woe,119,0.06,0.12,0.12,0.20,0.06,100.00,0.08,66.67
Sun Clasp,brb,83,0.23,,0.31,,0.08,34.78,,
Drop Tower,unf,209e,0.10,0.30,,,,,,
Cloudstone Curio,rav,257,9.15,26.46,5.27,8.60,-3.88,-42.40,-17.86,-67.50
Elvish Fury,tpr,170,,,,,,,,
Intangible Virtue,md1,7,0.21,,0.12,,-0.09,-42.86,,
Forest,wc02,rl328,,,1.82,,,,,
The Wedding of River Song,who,636,,1.45,,,,,,
Mountain,gn3,131,0.06,,,,,,,
Cleric Class,afr,6,1.42,1.59,2.38,3.22,0.96,67.61,1.63,102.52
Spider-Punk,spm,210,6.19,11.38,6.15,14.10,-0.04,-0.65,2.72,23.90
Beanstalk Giant // Fertile Footsteps,clb,819,0.16,,0.12,,-0.04,-25.00,,
Temple of Mystery,who,1119,,1.02,,,,,,
Plains,cmd,300,0.07,,0.09,,0.02,28.57,,
Path to Exile,prm,36174,,,,,,,,
Malamet Brawler,lci,199,0.02,0.09,0.05,0.11,0.03,150.00,0.02,22.22
Opal Palace,cmr,352,0.09,0.40,0.10,0.27,0.01,11.11,-0.13,-32.50
Doomfall,akr,102,,,,,,,,
Sarkhan's Rage,jmp,360,0.03,,0.10,,0.07,233.33,,
Merfolk Branchwalker,j25,688,0.09,,0.15,,0.06,66.67,,
Leonin Shikari,c17,66,3.77,,2.05,,-1.72,-45.62,,
Shivan Harvest,inv,167,0.28,5.62,0.36,4.32,0.08,28.57,-1.30,-23.13
Ambition's Cost,plst,C15-113,0.11,,,,,,,
Yavimaya Hollow,uds,143,73.98,449.00,44.16,355.90,-29.82,-40.31,-93.10,-20.73
